act,scene,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
3,1,#Silius_Ant,67,12,287,42
3,1,#Ventidius_Ant,220,30,287,42
3,2,#Agrippa_Ant,76,13,528,83
3,2,#Antony_JC,125,20,361,56
3,2,#Enobarbus_Ant,162,25,528,83
3,2,#Lepidus_JC,13,2,361,56
3,2,#Octavia_Ant,17,3,361,56
3,2,#Octavius_JC,135,20,361,56
3,3,#Alexas_Ant,20,4,378,68
3,3,#Charmian_Ant,35,9,378,68
3,3,#Cleopatra_Ant,231,38,378,68
3,3,#MESSENGERS.X.2_Ant,92,17,281,52
3,4,#Antony_JC,186,25,298,41
3,4,#Octavia_Ant,112,16,298,41
3,5,#Enobarbus_Ant,55,9,173,27
3,5,#Eros_Ant,118,18,173,27
3,6,#Agrippa_Ant,24,5,747,112
3,6,#Maecenas_Ant,52,9,747,112
3,6,#Octavia_Ant,89,14,464,68
3,6,#Octavius_JC,582,84,747,112
3,7,#Antony_JC,143,24,368,60
3,7,#Canidius_Ant,103,17,483,79
3,7,#Cleopatra_Ant,101,15,529,83
3,7,#Enobarbus_Ant,193,30,529,83
3,7,#MESSENGERS.X.3_Ant,13,2,15,3
3,7,#MESSENGERS.X.4_Ant,4,1,16,3
3,7,#SOLDIERS.ANTONY.X.1_Ant,87,13,166,27
3,8,#Octavius_JC,30,6,32,7
3,8,#Taurus_Ant,2,1,32,7
3,9,#Antony_JC,30,4,30,4
3,10,#Canidius_Ant,62,9,82,13
3,10,#Enobarbus_Ant,81,15,282,45
3,10,#Scarus_Ant,139,21,216,35
3,11,#ATTENDANTS.ANTONY_Ant,3,1,556,82
3,11,#Antony_JC,450,59,556,82
3,11,#Charmian_Ant,5,2,353,57
3,11,#Cleopatra_Ant,35,8,353,57
3,11,#Eros_Ant,43,8,353,57
3,11,#Iras_Ant,20,4,353,57
3,12,#Ambassador_Ant,101,14,158,23
3,12,#Dolabella_Ant,32,5,284,44
3,12,#Octavius_JC,145,23,284,44
3,12,#Thidias_Ant,6,2,284,44
3,13,#Ambassador_Ant,6,2,120,20
3,13,#Antony_JC,831,118,1017,151
3,13,#Cleopatra_Ant,276,46,1571,235
3,13,#Enobarbus_Ant,329,44,1464,217
3,13,#SERVANTS.X.1_Ant,4,1,28,4
3,13,#SERVANTS.X.2_Ant,7,2,517,73
3,13,#Thidias_Ant,176,29,664,102
4,1,#Maecenas_Ant,33,5,136,19
4,1,#Octavius_JC,103,14,136,19
4,2,#Antony_JC,302,44,376,58
4,2,#Cleopatra_Ant,7,2,376,58
4,2,#Enobarbus_Ant,64,11,376,58
4,2,#SERVANTS_Ant,3,1,219,32
4,3,#SOLDIERS.ANTONY.0.1_Ant,65,12,160,31
4,3,#SOLDIERS.ANTONY.0.2_Ant,63,12,154,30
4,3,#SOLDIERS.ANTONY.0.3_Ant,15,4,120,24
4,3,#SOLDIERS.ANTONY.0.4_Ant,6,1,77,14
4,3,#SOLDIERS.ANTONY_Ant,11,2,160,31
4,4,#Antony_JC,226,33,279,44
4,4,#CAPTAINS.0.1_Ant,7,1,118,18
4,4,#CAPTAINS_Ant,3,1,88,13
4,4,#Charmian_Ant,6,1,309,49
4,4,#Cleopatra_Ant,47,9,309,49
4,4,#Eros_Ant,2,1,264,41
4,4,#SOLDIERS.ANTONY.X.2_Ant,18,3,134,20
4,4,#SOLDIERS.ANTONY_Ant,3,1,88,13
4,5,#Antony_JC,71,11,144,25
4,5,#Eros_Ant,10,2,144,25
4,5,#SOLDIERS.ANTONY.X.3_Ant,63,12,144,25
4,6,#Agrippa_Ant,3,1,21,4
4,6,#Enobarbus_Ant,151,21,281,44
4,6,#MESSENGERS.X.5_Ant,6,2,27,6
4,6,#Octavius_JC,59,10,68,13
4,6,#SOLDIERS.CAESAR.X.1_Ant,62,10,66,11
4,7,#Agrippa_Ant,18,3,18,3
4,7,#Antony_JC,24,5,112,18
4,7,#Eros_Ant,12,2,53,9
4,7,#Scarus_Ant,76,11,112,18
4,8,#Antony_JC,293,45,321,50
4,8,#Cleopatra_Ant,28,5,228,38
4,9,#Enobarbus_Ant,113,17,255,41
4,9,#WATCHMEN.1_Ant,25,5,255,41
4,9,#WATCHMEN.2_Ant,26,5,255,41
4,9,#WATCHMEN.Sentry_Ant,91,14,255,41
4,10,#Antony_JC,67,9,71,10
4,10,#Scarus_Ant,4,1,71,10
4,11,#Octavius_JC,34,4,34,4
4,12,#Antony_JC,348,48,356,49
4,12,#Cleopatra_Ant,8,1,68,10
4,12,#Scarus_Ant,48,7,141,19
4,13,#Charmian_Ant,26,5,84,14
4,13,#Cleopatra_Ant,58,9,84,14
4,14,#Antony_JC,791,110,1136,172
4,14,#Diomedes_Ant,104,17,224,34
4,14,#Eros_Ant,99,19,1041,161
4,14,#GUARDS.0.1_Ant,27,5,292,47
4,14,#GUARDS.0.2_Ant,6,2,273,44
4,14,#GUARDS.0.3_Ant,2,1,248,38
4,14,#GUARDS.Dercetus_Ant,28,5,80,16
4,14,#GUARDS_Ant,6,2,132,21
4,14,#Mardian_Ant,76,12,125,20
4,15,#Antony_JC,145,23,634,94
4,15,#Charmian_Ant,18,6,704,105
4,15,#Cleopatra_Ant,511,70,704,105
4,15,#Diomedes_Ant,24,4,660,98
4,15,#GUARDS_Ant,3,1,634,94
4,15,#Iras_Ant,12,4,704,105
4,15,#LADIES_Ant,3,1,398,59
5,1,#Agrippa_Ant,38,7,622,91
5,1,#Dolabella_Ant,3,1,22,4
5,1,#Egyptian_Ant,37,6,95,14
5,1,#GUARDS.Dercetus_Ant,131,18,600,87
5,1,#Maecenas_Ant,22,5,622,91
5,1,#Octavius_JC,390,55,622,91
5,1,#Proculeius_Ant,3,1,556,80
5,2,#ATTENDANTS.CAESAR_Ant,11,2,893,134
5,2,#Charmian_Ant,108,19,2680,401
5,2,#Cleopatra_Ant,1494,220,2896,437
5,2,#Countryman_Ant,252,29,306,40
5,2,#Dolabella_Ant,251,42,1386,216
5,2,#GUARDS.CAESAR.0.1_Ant,86,14,360,58
5,2,#GUARDS.CAESAR.0.2_Ant,9,2,330,52
5,2,#GUARDS.CAESAR.1_Ant,21,4,29,6
5,2,#Gallus_Ant,24,4,1172,180
5,2,#Iras_Ant,38,7,2525,386
5,2,#Maecenas_Ant,11,2,893,134
5,2,#Octavius_JC,390,60,893,134
5,2,#Proculeius_Ant,208,34,1393,211
5,2,#Seleucus_Ant,26,4,270,40
1,1,#Alexas_Ant,0,0,365,54
1,1,#Charmian_Ant,0,0,365,54
1,1,#EUNUCHS_Ant,0,0,365,54
1,1,#Iras_Ant,0,0,365,54
1,1,#Mardian_Ant,0,0,365,54
1,2,#Mardian_Ant,0,0,582,92
1,2,#SERVANTS.Lamprius_Ant,0,0,582,92
1,2,#SERVANTS.Lucillius_Ant,0,0,582,92
1,2,#SERVANTS.Rannius_Ant,0,0,582,92
1,3,#Alexas_Ant,0,0,45,6
1,3,#Iras_Ant,0,0,851,127
1,4,#ATTENDANTS.ROMAN_Ant,0,0,677,97
1,5,#Iras_Ant,0,0,599,93
2,1,#Menecrates_Ant,0,0,414,62
2,2,#Ventidius_Ant,0,0,1262,190
2,3,#Ventidius_Ant,0,0,15,3
2,6,#SOLDIERS_Ant,0,0,678,108
2,7,#SERVANTS_Ant,0,0,1002,154
3,1,#SOLDIERS_Ant,0,0,287,42
3,3,#Iras_Ant,0,0,378,68
3,6,#ATTENDANTS.OCTAVIA_Ant,0,0,464,68
3,8,#SOLDIERS.CAESAR_Ant,0,0,32,7
3,9,#Enobarbus_Ant,0,0,30,4
3,12,#ATTENDANTS.CAESAR_Ant,0,0,284,44
3,12,#Agrippa_Ant,0,0,284,44
3,13,#Charmian_Ant,0,0,1571,235
3,13,#Iras_Ant,0,0,1571,235
3,13,#SERVANTS_Ant,0,0,97,15
4,1,#Agrippa_Ant,0,0,136,19
4,1,#SOLDIERS.CAESAR_Ant,0,0,136,19
4,2,#ATTENDANTS_Ant,0,0,376,58
4,2,#Charmian_Ant,0,0,376,58
4,2,#Iras_Ant,0,0,376,58
4,2,#SERVANTS.ANTONY_Ant,0,0,306,46
4,3,#SOLDIERS.ANTONY.0_Ant,0,0,124,25
4,4,#ATTENDANTS_Ant,0,0,309,49
4,6,#Dolabella_Ant,0,0,68,13
4,7,#SOLDIERS.CAESAR_Ant,0,0,18,3
4,8,#SOLDIERS.ANTONY_Ant,0,0,321,50
4,8,#Scarus_Ant,0,0,321,50
4,10,#SOLDIERS.ANTONY_Ant,0,0,71,10
4,11,#SOLDIERS.CAESAR_Ant,0,0,34,4
4,13,#Iras_Ant,0,0,84,14
4,13,#Mardian_Ant,0,0,84,14
5,1,#Gallus_Ant,0,0,560,81
5,2,#GUARDS.CAESAR_Ant,0,0,360,58
5,2,#SOLDIERS.CAESAR_Ant,0,0,279,46
