act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
2,3,30,#Ajax_Tro,93,14,765,110
2,3,30,#Diomedes_Tro,29,5,765,110
2,3,30,#Nestor_Tro,66,10,765,110
2,3,30,#Ulysses_Tro,493,69,765,110
3,1,31,#Pandarus_Tro,140,23,257,41
3,1,31,#SERVANTS.PARIS.1_Tro,117,18,257,41
3,1,32,#Helen_Tro,157,25,692,105
3,1,32,#Pandarus_Tro,406,63,692,105
3,1,32,#Paris_Tro,129,17,692,105
3,1,33,#Helen_Tro,30,4,97,12
3,1,33,#Paris_Tro,67,8,97,12
3,2,34,#Pandarus_Tro,9,2,19,3
3,2,34,#SERVANTS.TROILUS.1_Tro,10,1,19,3
3,2,35,#Pandarus_Tro,8,1,11,2
3,2,35,#Troilus_Tro,3,1,11,2
3,2,36,#Pandarus_Tro,14,3,73,11
3,2,36,#Troilus_Tro,59,8,73,11
3,2,37,#Troilus_Tro,86,12,86,12
3,2,38,#Pandarus_Tro,48,5,48,5
3,2,39,#Troilus_Tro,33,5,33,5
3,2,40,#Pandarus_Tro,178,21,186,22
3,2,40,#Troilus_Tro,8,1,186,22
3,2,41,#Cressida_Tro,109,15,315,39
3,2,41,#Troilus_Tro,206,24,315,39
3,2,42,#Cressida_Tro,419,54,853,113
3,2,42,#Pandarus_Tro,184,24,853,113
3,2,42,#Troilus_Tro,250,35,853,113
3,2,43,#Pandarus_Tro,14,2,14,2
3,3,44,#Agamemnon_Tro,48,7,285,38
3,3,44,#Calchas_Tro,223,29,285,38
3,3,44,#Diomedes_Tro,14,2,285,38
3,3,45,#Achilles_Tro,19,3,180,25
3,3,45,#Agamemnon_Tro,52,7,180,25
3,3,45,#Nestor_Tro,11,2,180,25
3,3,45,#Ulysses_Tro,98,13,180,25
3,3,46,#Achilles_Tro,4,1,10,2
3,3,46,#Menelaus_Tro,6,1,10,2
3,3,47,#Achilles_Tro,11,3,21,6
3,3,47,#Ajax_Tro,10,3,21,6
3,3,48,#Achilles_Tro,294,38,1147,153
3,3,48,#Patroclus_Tro,29,4,1147,153
3,3,48,#Ulysses_Tro,824,111,1147,153
3,3,49,#Achilles_Tro,81,11,207,28
3,3,49,#Patroclus_Tro,126,17,207,28
3,3,50,#Achilles_Tro,102,18,460,72
3,3,50,#Patroclus_Tro,41,11,460,72
3,3,50,#Thersites_Tro,317,43,460,72
3,3,51,#Thersites_Tro,31,3,31,3
4,1,52,#Aeneas_Tro,141,20,389,55
4,1,52,#Deiphobus_Tro,5,1,389,55
4,1,52,#Diomedes_Tro,94,12,389,55
4,1,52,#Paris_Tro,149,22,389,55
4,1,53,#Diomedes_Tro,160,20,229,30
4,1,53,#Paris_Tro,69,10,229,30
4,2,54,#Cressida_Tro,53,8,153,22
4,2,54,#Troilus_Tro,100,14,153,22
4,2,55,#Cressida_Tro,112,13,181,23
4,2,55,#Pandarus_Tro,63,8,181,23
4,2,55,#Troilus_Tro,6,2,181,23
4,2,56,#Pandarus_Tro,11,2,11,2
4,2,57,#Aeneas_Tro,66,8,121,15
4,2,57,#Pandarus_Tro,55,7,121,15
4,2,58,#Aeneas_Tro,84,12,117,17
4,2,58,#Troilus_Tro,33,5,117,17
4,2,59,#Pandarus_Tro,29,4,29,4
4,2,60,#Cressida_Tro,166,20,245,32
4,2,60,#Pandarus_Tro,79,12,245,32
4,3,61,#Paris_Tro,37,5,73,10
4,3,61,#Troilus_Tro,36,5,73,10
4,3,62,#Paris_Tro,21,3,21,3
4,4,63,#Cressida_Tro,71,9,75,10
4,4,63,#Pandarus_Tro,4,1,75,10
4,4,64,#Cressida_Tro,25,5,278,40
4,4,64,#Pandarus_Tro,91,13,278,40
4,4,64,#Troilus_Tro,162,22,278,40
4,4,65,#Aeneas_Tro,6,1,49,6
4,4,65,#Pandarus_Tro,19,2,49,6
4,4,65,#Troilus_Tro,24,3,49,6
4,4,66,#Aeneas_Tro,4,1,331,49
4,4,66,#Cressida_Tro,69,10,331,49
4,4,66,#Troilus_Tro,258,38,331,49
4,4,67,#Cressida_Tro,6,1,81,11
4,4,67,#Paris_Tro,2,1,81,11
4,4,67,#Troilus_Tro,73,9,81,11
4,4,68,#Diomedes_Tro,98,12,270,33
4,4,68,#Troilus_Tro,172,21,270,33
4,4,69,#Aeneas_Tro,53,8,70,11
4,4,69,#Deiphobus_Tro,5,1,70,11
4,4,69,#Paris_Tro,12,2,70,11
4,5,70,#Achilles_Tro,4,1,89,14
4,5,70,#Agamemnon_Tro,41,6,89,14
4,5,70,#Ajax_Tro,41,6,89,14
4,5,70,#Ulysses_Tro,3,1,89,14
4,5,71,#Achilles_Tro,13,2,399,58
4,5,71,#Agamemnon_Tro,20,3,399,58
4,5,71,#Cressida_Tro,72,11,399,58
4,5,71,#Diomedes_Tro,11,2,399,58
4,5,71,#Menelaus_Tro,48,7,399,58
4,5,71,#Nestor_Tro,23,4,399,58
4,5,71,#Patroclus_Tro,38,6,399,58
4,5,71,#Ulysses_Tro,174,23,399,58
4,5,72,#ATTENDANTS.GREEK_Tro,3,1,3,1
4,5,72,#Achilles_Tro,3,1,3,1
4,5,72,#Agamemnon_Tro,3,1,3,1
4,5,72,#Ajax_Tro,3,1,3,1
4,5,72,#Menelaus_Tro,3,1,3,1
4,5,72,#Nestor_Tro,3,1,3,1
4,5,72,#Patroclus_Tro,3,1,3,1
4,5,72,#Ulysses_Tro,3,1,3,1
4,5,73,#Achilles_Tro,25,5,183,28
4,5,73,#Aeneas_Tro,144,20,183,28
4,5,73,#Agamemnon_Tro,14,3,183,28
4,5,74,#Aeneas_Tro,18,3,527,74
4,5,74,#Agamemnon_Tro,66,9,527,74
4,5,74,#Ajax_Tro,61,8,527,74
4,5,74,#Diomedes_Tro,21,4,527,74
4,5,74,#Hector_Tro,210,30,527,74
4,5,74,#Nestor_Tro,5,1,527,74
4,5,74,#Troilus_Tro,5,1,527,74
4,5,74,#Ulysses_Tro,141,18,527,74
4,5,75,#Achilles_Tro,117,18,954,130
4,5,75,#Aeneas_Tro,7,2,954,130
4,5,75,#Agamemnon_Tro,120,16,954,130
4,5,75,#Ajax_Tro,53,7,954,130
4,5,75,#Hector_Tro,366,50,954,130
4,5,75,#Menelaus_Tro,23,3,954,130
4,5,75,#Nestor_Tro,183,23,954,130
4,5,75,#Ulysses_Tro,85,11,954,130
4,5,76,#Troilus_Tro,74,9,134,18
4,5,76,#Ulysses_Tro,60,9,134,18
5,1,77,#Achilles_Tro,23,3,26,4
5,1,77,#Patroclus_Tro,3,1,26,4
5,1,78,#Achilles_Tro,100,14,294,44
5,1,78,#Patroclus_Tro,44,9,294,44
5,1,78,#Thersites_Tro,150,21,294,44
5,1,79,#Thersites_Tro,188,19,188,19
5,1,80,#Agamemnon_Tro,6,1,26,5
5,1,80,#Ajax_Tro,13,2,26,5
5,1,80,#Hector_Tro,3,1,26,5
5,1,80,#Thersites_Tro,4,1,26,5
5,1,81,#Achilles_Tro,19,3,71,13
5,1,81,#Agamemnon_Tro,20,3,71,13
5,1,81,#Hector_Tro,13,3,71,13
5,1,81,#Menelaus_Tro,4,1,71,13
5,1,81,#Thersites_Tro,9,2,71,13
5,1,81,#Ulysses_Tro,6,1,71,13
5,1,82,#Achilles_Tro,14,2,55,9
5,1,82,#Diomedes_Tro,16,2,55,9
5,1,82,#Hector_Tro,8,2,55,9
5,1,82,#Troilus_Tro,5,1,55,9
5,1,82,#Ulysses_Tro,12,2,55,9
5,1,83,#Achilles_Tro,5,1,5,1
5,1,84,#Thersites_Tro,98,11,98,11
5,2,85,#Diomedes_Tro,7,1,7,1
5,2,86,#Calchas_Tro,6,2,13,4
5,2,86,#Diomedes_Tro,7,2,13,4
5,2,87,#Ulysses_Tro,8,1,8,1
5,2,88,#Cressida_Tro,89,14,370,66
5,2,88,#Diomedes_Tro,74,13,370,66
5,2,88,#Thersites_Tro,39,7,370,66
5,2,88,#Troilus_Tro,87,17,370,66
5,2,88,#Ulysses_Tro,81,15,370,66
5,2,89,#Troilus_Tro,21,3,25,4
5,2,89,#Ulysses_Tro,4,1,25,4
5,2,90,#Cressida_Tro,190,27,329,53
5,2,90,#Diomedes_Tro,81,15,329,53
5,2,90,#Thersites_Tro,12,3,329,53
5,2,90,#Troilus_Tro,44,7,329,53
5,2,90,#Ulysses_Tro,2,1,329,53
5,2,91,#Cressida_Tro,51,6,51,6
5,2,92,#Thersites_Tro,33,5,526,77
5,2,92,#Troilus_Tro,436,61,526,77
5,2,92,#Ulysses_Tro,57,11,526,77
5,2,93,#Aeneas_Tro,25,3,56,8
5,2,93,#Troilus_Tro,25,4,56,8
5,2,93,#Ulysses_Tro,6,1,56,8
5,2,94,#Thersites_Tro,60,7,60,7
5,3,95,#Andromache_Tro,30,4,50,7
5,3,95,#Hector_Tro,20,3,50,7
5,3,96,#Andromache_Tro,73,9,174,24
5,3,96,#Cassandra_Tro,58,9,174,24
5,3,96,#Hector_Tro,43,6,174,24
5,3,97,#Andromache_Tro,6,1,15,2
5,3,97,#Hector_Tro,9,1,15,2
5,3,98,#Hector_Tro,81,11,221,31
5,3,98,#Troilus_Tro,140,20,221,31
5,3,99,#Andromache_Tro,4,1,160,24
5,3,99,#Cassandra_Tro,36,5,160,24
5,3,99,#Hector_Tro,77,11,160,24
5,3,99,#Priam_Tro,43,7,160,24
5,3,100,#Cassandra_Tro,73,10,84,13
5,3,100,#Troilus_Tro,11,3,84,13
5,3,101,#Hector_Tro,28,3,36,4
5,3,101,#Priam_Tro,8,1,36,4
5,3,102,#Troilus_Tro,18,2,18,2
5,3,103,#Pandarus_Tro,82,9,126,16
5,3,103,#Troilus_Tro,44,7,126,16
5,4,104,#Thersites_Tro,145,18,145,18
5,4,105,#Diomedes_Tro,21,4,56,9
5,4,105,#Thersites_Tro,22,3,56,9
5,4,105,#Troilus_Tro,13,2,56,9
5,4,106,#Hector_Tro,20,3,34,5
5,4,106,#Thersites_Tro,14,2,34,5
5,4,107,#Thersites_Tro,44,6,44,6
5,5,108,#Diomedes_Tro,37,5,41,6
5,5,108,#SERVANTS.DIOMEDES.1_Tro,4,1,41,6
5,5,109,#Agamemnon_Tro,63,11,63,11
5,5,110,#Nestor_Tro,14,2,14,2
5,5,111,#Nestor_Tro,85,11,85,11
5,5,112,#Ulysses_Tro,89,14,89,14
5,5,113,#Ajax_Tro,4,1,4,1
5,5,114,#Diomedes_Tro,3,1,3,1
5,5,115,#Nestor_Tro,5,1,5,1
5,5,116,#Achilles_Tro,27,4,27,4
5,6,117,#Ajax_Tro,7,1,7,1
5,6,118,#Ajax_Tro,20,3,29,5
5,6,118,#Diomedes_Tro,9,2,29,5
5,6,119,#Ajax_Tro,7,1,48,6
5,6,119,#Diomedes_Tro,13,2,48,6
5,6,119,#Troilus_Tro,28,3,48,6
5,6,120,#Hector_Tro,8,1,8,1
5,6,121,#Achilles_Tro,47,6,51,7
5,6,121,#Hector_Tro,4,1,51,7
5,6,122,#Hector_Tro,16,3,16,3
5,6,123,#Hector_Tro,4,1,47,6
5,6,123,#Troilus_Tro,43,5,47,6
5,6,124,#Hector_Tro,32,4,32,4
5,6,125,#Hector_Tro,15,2,15,2
5,7,126,#Achilles_Tro,61,8,61,8
5,8,127,#Thersites_Tro,30,4,30,4
5,8,128,#Bastard_Tro,9,2,69,10
5,8,128,#Thersites_Tro,60,8,69,10
5,8,129,#Bastard_Tro,5,1,5,1
5,9,130,#Hector_Tro,34,4,34,4
5,9,131,#Achilles_Tro,81,10,88,11
5,9,131,#Hector_Tro,7,1,88,11
5,9,132,#Achilles_Tro,46,6,54,7
5,9,132,#MYRMIDONS.0.1_Tro,8,1,54,7
5,10,133,#Agamemnon_Tro,6,1,8,2
5,10,133,#Nestor_Tro,2,1,8,2
5,10,134,#Agamemnon_Tro,34,4,65,8
5,10,134,#Ajax_Tro,18,2,65,8
5,10,134,#Diomedes_Tro,8,1,65,8
5,10,134,#SOLDIERS_Tro,5,1,65,8
5,11,135,#Aeneas_Tro,18,2,18,2
5,11,136,#Aeneas_Tro,12,2,238,31
5,11,136,#Antenor_Tro,4,1,238,31
5,11,136,#Deiphobus_Tro,4,1,238,31
5,11,136,#Paris_Tro,4,1,238,31
5,11,136,#SOLDIERS.TROJAN_Tro,4,1,238,31
5,11,136,#Troilus_Tro,226,29,238,31
5,11,137,#Pandarus_Tro,5,1,20,3
5,11,137,#Troilus_Tro,15,2,20,3
5,11,138,#Pandarus_Tro,180,23,180,23
1,2,8,#Cressida_Tro,0,0,23,4
1,3,11,#ATTENDANTS.GREEK_Tro,0,0,1575,218
1,3,11,#Diomedes_Tro,0,0,1575,218
1,3,12,#ATTENDANTS.GREEK_Tro,0,0,745,99
1,3,12,#Diomedes_Tro,0,0,745,99
1,3,12,#Menelaus_Tro,0,0,745,99
1,3,12,#Trumpeter_Tro,0,0,745,99
2,2,18,#Paris_Tro,0,0,773,102
2,2,19,#Helenus_Tro,0,0,113,17
2,2,19,#Paris_Tro,0,0,113,17
2,2,20,#Helenus_Tro,0,0,762,104
2,3,24,#Agamemnon_Tro,0,0,15,3
2,3,24,#Ajax_Tro,0,0,15,3
2,3,24,#Calchas_Tro,0,0,15,3
2,3,24,#Diomedes_Tro,0,0,15,3
2,3,24,#Nestor_Tro,0,0,15,3
2,3,24,#Patroclus_Tro,0,0,15,3
2,3,24,#Ulysses_Tro,0,0,15,3
2,3,25,#Agamemnon_Tro,0,0,43,5
2,3,25,#Ajax_Tro,0,0,43,5
2,3,25,#Calchas_Tro,0,0,43,5
2,3,25,#Diomedes_Tro,0,0,43,5
2,3,25,#Nestor_Tro,0,0,43,5
2,3,25,#Patroclus_Tro,0,0,43,5
2,3,25,#Ulysses_Tro,0,0,43,5
2,3,26,#Ajax_Tro,0,0,63,9
2,3,26,#Calchas_Tro,0,0,63,9
2,3,26,#Diomedes_Tro,0,0,63,9
2,3,26,#Nestor_Tro,0,0,63,9
2,3,26,#Ulysses_Tro,0,0,63,9
2,3,27,#Agamemnon_Tro,0,0,122,19
2,3,27,#Calchas_Tro,0,0,122,19
2,3,27,#Diomedes_Tro,0,0,122,19
2,3,28,#Ajax_Tro,0,0,301,41
2,3,28,#Calchas_Tro,0,0,301,41
2,3,28,#Diomedes_Tro,0,0,301,41
2,3,29,#Calchas_Tro,0,0,144,19
2,3,29,#Diomedes_Tro,0,0,144,19
2,3,30,#Calchas_Tro,0,0,765,110
3,1,32,#ATTENDANTS.TROJAN_Tro,0,0,692,105
3,1,32,#SERVANTS.PARIS.1_Tro,0,0,692,105
3,1,33,#ATTENDANTS.TROJAN_Tro,0,0,97,12
3,1,33,#SERVANTS.PARIS.1_Tro,0,0,97,12
3,2,35,#SERVANTS.TROILUS.1_Tro,0,0,11,2
3,2,38,#Troilus_Tro,0,0,48,5
3,2,40,#Cressida_Tro,0,0,186,22
3,3,44,#Ajax_Tro,0,0,285,38
3,3,44,#Menelaus_Tro,0,0,285,38
3,3,44,#Nestor_Tro,0,0,285,38
3,3,44,#Ulysses_Tro,0,0,285,38
3,3,45,#Ajax_Tro,0,0,180,25
3,3,45,#Menelaus_Tro,0,0,180,25
3,3,45,#Patroclus_Tro,0,0,180,25
3,3,46,#Ajax_Tro,0,0,10,2
3,3,46,#Patroclus_Tro,0,0,10,2
3,3,46,#Ulysses_Tro,0,0,10,2
3,3,47,#Patroclus_Tro,0,0,21,6
3,3,47,#Ulysses_Tro,0,0,21,6
4,1,52,#ATTENDANTS.GREEK_Tro,0,0,389,55
4,1,52,#Antenor_Tro,0,0,389,55
4,1,52,#SERVANTS.AENEAS.1_Tro,0,0,389,55
4,1,53,#ATTENDANTS.GREEK_Tro,0,0,229,30
4,1,53,#Antenor_Tro,0,0,229,30
4,1,53,#Deiphobus_Tro,0,0,229,30
4,2,58,#Pandarus_Tro,0,0,117,17
4,3,61,#Aeneas_Tro,0,0,73,10
4,3,61,#Antenor_Tro,0,0,73,10
4,3,61,#Deiphobus_Tro,0,0,73,10
4,3,61,#Diomedes_Tro,0,0,73,10
4,3,62,#Aeneas_Tro,0,0,21,3
4,3,62,#Antenor_Tro,0,0,21,3
4,3,62,#Deiphobus_Tro,0,0,21,3
4,3,62,#Diomedes_Tro,0,0,21,3
4,4,65,#Cressida_Tro,0,0,49,6
4,4,67,#Aeneas_Tro,0,0,81,11
4,4,68,#Aeneas_Tro,0,0,270,33
4,4,68,#Antenor_Tro,0,0,270,33
4,4,68,#Cressida_Tro,0,0,270,33
4,4,68,#Deiphobus_Tro,0,0,270,33
4,4,68,#Paris_Tro,0,0,270,33
4,4,69,#Antenor_Tro,0,0,70,11
4,5,70,#ATTENDANTS.GREEK_Tro,0,0,89,14
4,5,70,#Menelaus_Tro,0,0,89,14
4,5,70,#Nestor_Tro,0,0,89,14
4,5,70,#Patroclus_Tro,0,0,89,14
4,5,70,#Trumpeter_Tro,0,0,89,14
4,5,71,#ATTENDANTS.GREEK_Tro,0,0,399,58
4,5,71,#Ajax_Tro,0,0,399,58
4,5,71,#Trumpeter_Tro,0,0,399,58
4,5,72,#Trumpeter_Tro,0,0,3,1
4,5,73,#ATTENDANTS.GREEK_Tro,0,0,183,28
4,5,73,#ATTENDANTS.TROJAN_Tro,0,0,183,28
4,5,73,#Ajax_Tro,0,0,183,28
4,5,73,#Hector_Tro,0,0,183,28
4,5,73,#Helenus_Tro,0,0,183,28
4,5,73,#Menelaus_Tro,0,0,183,28
4,5,73,#Nestor_Tro,0,0,183,28
4,5,73,#Paris_Tro,0,0,183,28
4,5,73,#Patroclus_Tro,0,0,183,28
4,5,73,#Troilus_Tro,0,0,183,28
4,5,73,#Trumpeter_Tro,0,0,183,28
4,5,73,#Ulysses_Tro,0,0,183,28
4,5,74,#ATTENDANTS.GREEK_Tro,0,0,527,74
4,5,74,#ATTENDANTS.TROJAN_Tro,0,0,527,74
4,5,74,#Achilles_Tro,0,0,527,74
4,5,74,#Helenus_Tro,0,0,527,74
4,5,74,#Menelaus_Tro,0,0,527,74
4,5,74,#Paris_Tro,0,0,527,74
4,5,74,#Patroclus_Tro,0,0,527,74
4,5,74,#Trumpeter_Tro,0,0,527,74
4,5,75,#ATTENDANTS.GREEK_Tro,0,0,954,130
4,5,75,#Diomedes_Tro,0,0,954,130
4,5,75,#Patroclus_Tro,0,0,954,130
4,5,75,#Troilus_Tro,0,0,954,130
4,5,75,#Trumpeter_Tro,0,0,954,130
5,1,80,#Diomedes_Tro,0,0,26,5
5,1,80,#Menelaus_Tro,0,0,26,5
5,1,80,#Nestor_Tro,0,0,26,5
5,1,80,#Troilus_Tro,0,0,26,5
5,1,80,#Ulysses_Tro,0,0,26,5
5,1,81,#Ajax_Tro,0,0,71,13
5,1,81,#Diomedes_Tro,0,0,71,13
5,1,81,#Nestor_Tro,0,0,71,13
5,1,81,#Troilus_Tro,0,0,71,13
5,1,82,#Ajax_Tro,0,0,55,9
5,1,82,#Nestor_Tro,0,0,55,9
5,1,82,#Thersites_Tro,0,0,55,9
5,1,83,#Ajax_Tro,0,0,5,1
5,1,83,#Hector_Tro,0,0,5,1
5,1,83,#Nestor_Tro,0,0,5,1
5,1,83,#Thersites_Tro,0,0,5,1
5,2,87,#Calchas_Tro,0,0,8,1
5,2,87,#Diomedes_Tro,0,0,8,1
5,2,87,#Thersites_Tro,0,0,8,1
5,2,87,#Troilus_Tro,0,0,8,1
5,2,88,#Calchas_Tro,0,0,370,66
5,2,89,#Calchas_Tro,0,0,25,4
5,2,89,#Diomedes_Tro,0,0,25,4
5,2,89,#Thersites_Tro,0,0,25,4
5,2,90,#Calchas_Tro,0,0,329,53
5,2,91,#Calchas_Tro,0,0,51,6
5,2,91,#Thersites_Tro,0,0,51,6
5,2,91,#Troilus_Tro,0,0,51,6
5,2,91,#Ulysses_Tro,0,0,51,6
5,2,92,#Calchas_Tro,0,0,526,77
5,2,93,#Calchas_Tro,0,0,56,8
5,2,93,#Thersites_Tro,0,0,56,8
5,2,94,#Calchas_Tro,0,0,60,7
5,3,97,#Cassandra_Tro,0,0,15,2
5,3,97,#Troilus_Tro,0,0,15,2
5,3,98,#Andromache_Tro,0,0,221,31
5,3,99,#Troilus_Tro,0,0,160,24
5,3,100,#Hector_Tro,0,0,84,13
5,3,100,#Priam_Tro,0,0,84,13
5,3,101,#Troilus_Tro,0,0,36,4
5,5,109,#Diomedes_Tro,0,0,63,11
5,5,110,#Agamemnon_Tro,0,0,14,2
5,5,110,#Diomedes_Tro,0,0,14,2
5,5,110,#Patroclus_Tro,0,0,14,2
5,5,110,#SOLDIERS.GREEK_Tro,0,0,14,2
5,5,111,#Agamemnon_Tro,0,0,85,11
5,5,111,#Diomedes_Tro,0,0,85,11
5,5,112,#Agamemnon_Tro,0,0,89,14
5,5,112,#Diomedes_Tro,0,0,89,14
5,5,112,#Nestor_Tro,0,0,89,14
5,5,113,#Agamemnon_Tro,0,0,4,1
5,5,113,#Diomedes_Tro,0,0,4,1
5,5,113,#Nestor_Tro,0,0,4,1
5,5,113,#Ulysses_Tro,0,0,4,1
5,5,114,#Agamemnon_Tro,0,0,3,1
5,5,114,#Nestor_Tro,0,0,3,1
5,5,114,#Ulysses_Tro,0,0,3,1
5,5,115,#Agamemnon_Tro,0,0,5,1
5,5,115,#Ulysses_Tro,0,0,5,1
5,5,116,#Agamemnon_Tro,0,0,27,4
5,5,116,#Nestor_Tro,0,0,27,4
5,5,116,#Ulysses_Tro,0,0,27,4
5,6,124,#SOLDIERS.GREEK.1_Tro,0,0,32,4
5,7,126,#MYRMIDONS_Tro,0,0,61,8
5,8,127,#Menelaus_Tro,0,0,30,4
5,8,127,#Paris_Tro,0,0,30,4
5,9,130,#SOLDIERS.GREEK.1_Tro,0,0,34,4
5,9,131,#MYRMIDONS_Tro,0,0,88,11
5,9,131,#SOLDIERS.GREEK.1_Tro,0,0,88,11
5,9,132,#Hector_Tro,0,0,54,7
5,9,132,#MYRMIDONS_Tro,0,0,54,7
5,9,132,#SOLDIERS.GREEK.1_Tro,0,0,54,7
5,10,133,#Ajax_Tro,0,0,8,2
5,10,133,#Diomedes_Tro,0,0,8,2
5,10,133,#Menelaus_Tro,0,0,8,2
5,10,133,#SOLDIERS.GREEK_Tro,0,0,8,2
5,10,134,#Menelaus_Tro,0,0,65,8
5,10,134,#Nestor_Tro,0,0,65,8
5,10,134,#SOLDIERS.GREEK_Tro,0,0,65,8
5,11,135,#Antenor_Tro,0,0,18,2
5,11,135,#Deiphobus_Tro,0,0,18,2
5,11,135,#Paris_Tro,0,0,18,2
5,11,135,#SOLDIERS.TROJAN_Tro,0,0,18,2
5,11,137,#Aeneas_Tro,0,0,20,3
5,11,137,#Antenor_Tro,0,0,20,3
5,11,137,#Deiphobus_Tro,0,0,20,3
5,11,137,#Paris_Tro,0,0,20,3
5,11,137,#SOLDIERS.TROJAN_Tro,0,0,20,3
