source,target,key,n_lines,n_tokens,edge_index,edge_type
1.01.0003,#Sebastian_Tmp,4,1,4,9,passive
#Boatswain_Tmp,1.01.0003,2,3,20,10,active
1.01.0003,#Alonso_Tmp,4,3,20,10,passive
1.01.0003,#Antonio_Tmp,4,3,20,10,passive
1.01.0003,#Ferdinand_Tmp,5,3,20,10,passive
1.01.0003,#Gonzalo_Tmp,4,3,20,10,passive
1.01.0003,#SAILORS_Tmp,5,3,20,10,passive
1.01.0003,#Sebastian_Tmp,5,3,20,10,passive
#Gonzalo_Tmp,1.01.0003,1,2,7,11,active
1.01.0003,#Alonso_Tmp,5,2,7,11,passive
1.01.0003,#Antonio_Tmp,5,2,7,11,passive
1.01.0003,#Boatswain_Tmp,3,2,7,11,passive
1.01.0003,#Ferdinand_Tmp,6,2,7,11,passive
1.01.0003,#SAILORS_Tmp,6,2,7,11,passive
1.01.0003,#Sebastian_Tmp,6,2,7,11,passive
#Boatswain_Tmp,1.01.0003,3,8,72,12,active
1.01.0003,#Alonso_Tmp,6,8,72,12,passive
1.01.0003,#Antonio_Tmp,6,8,72,12,passive
1.01.0003,#Ferdinand_Tmp,7,8,72,12,passive
1.01.0003,#Gonzalo_Tmp,5,8,72,12,passive
1.01.0003,#SAILORS_Tmp,7,8,72,12,passive
1.01.0003,#Sebastian_Tmp,7,8,72,12,passive
#Gonzalo_Tmp,1.01.0004,0,6,53,13,active
1.01.0004,#Alonso_Tmp,0,6,53,13,passive
1.01.0004,#Antonio_Tmp,0,6,53,13,passive
1.01.0004,#Ferdinand_Tmp,0,6,53,13,passive
1.01.0004,#SAILORS_Tmp,0,6,53,13,passive
1.01.0004,#Sebastian_Tmp,0,6,53,13,passive
#Boatswain_Tmp,1.01.0005,0,4,29,14,active
1.01.0005,#SAILORS_Tmp,0,4,29,14,passive
#Boatswain_Tmp,1.01.0006,0,2,18,15,active
1.01.0006,#Antonio_Tmp,0,2,18,15,passive
1.01.0006,#Gonzalo_Tmp,0,2,18,15,passive
1.01.0006,#SAILORS_Tmp,0,2,18,15,passive
1.01.0006,#Sebastian_Tmp,0,2,18,15,passive
#Sebastian_Tmp,1.01.0006,0,2,10,16,active
1.01.0006,#Antonio_Tmp,1,2,10,16,passive
1.01.0006,#Boatswain_Tmp,0,2,10,16,passive
1.01.0006,#Gonzalo_Tmp,1,2,10,16,passive
1.01.0006,#SAILORS_Tmp,1,2,10,16,passive
#Boatswain_Tmp,1.01.0006,1,1,3,17,active
1.01.0006,#Antonio_Tmp,2,1,3,17,passive
1.01.0006,#Gonzalo_Tmp,2,1,3,17,passive
1.01.0006,#SAILORS_Tmp,2,1,3,17,passive
1.01.0006,#Sebastian_Tmp,1,1,3,17,passive
#Antonio_Tmp,1.01.0006,0,3,17,18,active
1.01.0006,#Boatswain_Tmp,1,3,17,18,passive
1.01.0006,#Gonzalo_Tmp,3,3,17,18,passive
1.01.0006,#SAILORS_Tmp,3,3,17,18,passive
1.01.0006,#Sebastian_Tmp,2,3,17,18,passive
#Gonzalo_Tmp,1.01.0006,0,3,21,19,active
1.01.0006,#Antonio_Tmp,3,3,21,19,passive
1.01.0006,#Boatswain_Tmp,2,3,21,19,passive
1.01.0006,#SAILORS_Tmp,4,3,21,19,passive
1.01.0006,#Sebastian_Tmp,3,3,21,19,passive
#Boatswain_Tmp,1.01.0006,2,2,15,20,active
1.01.0006,#Antonio_Tmp,4,2,15,20,passive
1.01.0006,#Gonzalo_Tmp,4,2,15,20,passive
1.01.0006,#SAILORS_Tmp,5,2,15,20,passive
1.01.0006,#Sebastian_Tmp,4,2,15,20,passive
#SAILORS_Tmp,1.01.0006,0,1,8,21,active
1.01.0006,#Antonio_Tmp,5,1,8,21,passive
1.01.0006,#Boatswain_Tmp,3,1,8,21,passive
1.01.0006,#Gonzalo_Tmp,5,1,8,21,passive
1.01.0006,#Sebastian_Tmp,5,1,8,21,passive
#Boatswain_Tmp,1.01.0007,0,1,6,22,active
1.01.0007,#Antonio_Tmp,0,1,6,22,passive
1.01.0007,#Gonzalo_Tmp,0,1,6,22,passive
1.01.0007,#Sebastian_Tmp,0,1,6,22,passive
#Gonzalo_Tmp,1.01.0007,0,2,15,23,active
1.01.0007,#Antonio_Tmp,1,2,15,23,passive
1.01.0007,#Boatswain_Tmp,0,2,15,23,passive
1.01.0007,#Sebastian_Tmp,1,2,15,23,passive
#Sebastian_Tmp,1.01.0007,0,1,5,24,active
1.01.0007,#Antonio_Tmp,2,1,5,24,passive
1.01.0007,#Boatswain_Tmp,1,1,5,24,passive
1.01.0007,#Gonzalo_Tmp,1,1,5,24,passive
#Antonio_Tmp,1.01.0007,0,3,22,25,active
1.01.0007,#Boatswain_Tmp,2,3,22,25,passive
1.01.0007,#Gonzalo_Tmp,2,3,22,25,passive
1.01.0007,#Sebastian_Tmp,2,3,22,25,passive
#Gonzalo_Tmp,1.01.0008,0,2,19,26,active
1.01.0008,#Antonio_Tmp,0,2,19,26,passive
1.01.0008,#Sebastian_Tmp,0,2,19,26,passive
#Antonio_Tmp,1.01.0008,0,1,6,27,active
1.01.0008,#Gonzalo_Tmp,0,1,6,27,passive
1.01.0008,#Sebastian_Tmp,1,1,6,27,passive
#Sebastian_Tmp,1.01.0008,0,1,5,28,active
1.01.0008,#Antonio_Tmp,1,1,5,28,passive
1.01.0008,#Gonzalo_Tmp,1,1,5,28,passive
#Gonzalo_Tmp,1.01.0009,0,4,33,29,active
#Miranda_Tmp,1.02.0010,0,13,111,30,active
1.02.0010,#Prospero_Tmp,0,13,111,30,passive
#Prospero_Tmp,1.02.0010,0,3,13,31,active
1.02.0010,#Miranda_Tmp,0,3,13,31,passive
#Miranda_Tmp,1.02.0010,1,1,4,32,active
1.02.0010,#Prospero_Tmp,1,1,4,32,passive
#Prospero_Tmp,1.02.0010,1,7,51,33,active
1.02.0010,#Miranda_Tmp,1,7,51,33,passive
#Miranda_Tmp,1.02.0010,2,2,9,34,active
1.02.0010,#Prospero_Tmp,2,2,9,34,passive
#Prospero_Tmp,1.02.0010,2,15,90,35,active
1.02.0010,#Miranda_Tmp,2,15,90,35,passive
#Miranda_Tmp,1.02.0010,3,4,23,36,active
1.02.0010,#Prospero_Tmp,3,4,23,36,passive
#Prospero_Tmp,1.02.0010,3,6,42,37,active
1.02.0010,#Miranda_Tmp,3,6,42,37,passive
#Miranda_Tmp,1.02.0010,4,1,4,38,active
1.02.0010,#Prospero_Tmp,4,1,4,38,passive
#Prospero_Tmp,1.02.0010,4,3,20,39,active
1.02.0010,#Miranda_Tmp,4,3,20,39,passive
#Miranda_Tmp,1.02.0010,5,4,26,40,active
1.02.0010,#Prospero_Tmp,5,4,26,40,passive
#Prospero_Tmp,1.02.0010,5,5,41,41,active
1.02.0010,#Miranda_Tmp,5,5,41,41,passive
#Miranda_Tmp,1.02.0010,6,1,5,42,active
1.02.0010,#Prospero_Tmp,6,1,5,42,passive
#Prospero_Tmp,1.02.0010,6,3,19,43,active
1.02.0010,#Miranda_Tmp,6,3,19,43,passive
#Miranda_Tmp,1.02.0010,7,1,6,44,active
1.02.0010,#Prospero_Tmp,7,1,6,44,passive
#Prospero_Tmp,1.02.0010,7,4,30,45,active
1.02.0010,#Miranda_Tmp,7,4,30,45,passive
#Miranda_Tmp,1.02.0010,8,3,19,46,active
1.02.0010,#Prospero_Tmp,8,3,19,46,passive
#Prospero_Tmp,1.02.0010,8,3,18,47,active
1.02.0010,#Miranda_Tmp,8,3,18,47,passive
#Miranda_Tmp,1.02.0010,9,4,23,48,active
1.02.0010,#Prospero_Tmp,9,4,23,48,passive
#Prospero_Tmp,1.02.0010,9,13,100,49,active
1.02.0010,#Miranda_Tmp,9,13,100,49,passive
#Miranda_Tmp,1.02.0010,10,1,3,50,active
1.02.0010,#Prospero_Tmp,10,1,3,50,passive
#Prospero_Tmp,1.02.0010,10,9,79,51,active
1.02.0010,#Miranda_Tmp,10,9,79,51,passive
#Miranda_Tmp,1.02.0010,11,1,5,52,active
1.02.0010,#Prospero_Tmp,11,1,5,52,passive
#Prospero_Tmp,1.02.0010,11,19,140,53,active
1.02.0010,#Miranda_Tmp,11,19,140,53,passive
#Miranda_Tmp,1.02.0010,12,1,6,54,active
1.02.0010,#Prospero_Tmp,12,1,6,54,passive
#Prospero_Tmp,1.02.0010,12,10,77,55,active
1.02.0010,#Miranda_Tmp,12,10,77,55,passive
#Miranda_Tmp,1.02.0010,13,1,3,56,active
1.02.0010,#Prospero_Tmp,13,1,3,56,passive
#Prospero_Tmp,1.02.0010,13,2,15,57,active
1.02.0010,#Miranda_Tmp,13,2,15,57,passive
#Miranda_Tmp,1.02.0010,14,3,16,58,active
1.02.0010,#Prospero_Tmp,14,3,16,58,passive
#Prospero_Tmp,1.02.0010,14,13,92,59,active
1.02.0010,#Miranda_Tmp,14,13,92,59,passive
#Miranda_Tmp,1.02.0010,15,4,26,60,active
1.02.0010,#Prospero_Tmp,15,4,26,60,passive
#Prospero_Tmp,1.02.0010,15,4,26,61,active
1.02.0010,#Miranda_Tmp,15,4,26,61,passive
#Miranda_Tmp,1.02.0010,16,2,8,62,active
1.02.0010,#Prospero_Tmp,16,2,8,62,passive
#Prospero_Tmp,1.02.0010,16,13,102,63,active
1.02.0010,#Miranda_Tmp,16,13,102,63,passive
#Miranda_Tmp,1.02.0010,17,2,8,64,active
1.02.0010,#Prospero_Tmp,17,2,8,64,passive
#Prospero_Tmp,1.02.0010,17,7,46,65,active
1.02.0010,#Miranda_Tmp,17,7,46,65,passive
#Miranda_Tmp,1.02.0010,18,1,4,66,active
1.02.0010,#Prospero_Tmp,18,1,4,66,passive
#Prospero_Tmp,1.02.0010,18,11,67,67,active
1.02.0010,#Miranda_Tmp,18,11,67,67,passive
#Miranda_Tmp,1.02.0010,19,2,8,68,active
1.02.0010,#Prospero_Tmp,19,2,8,68,passive
#Prospero_Tmp,1.02.0010,19,6,44,69,active
1.02.0010,#Miranda_Tmp,19,6,44,69,passive
#Miranda_Tmp,1.02.0010,20,3,25,70,active
1.02.0010,#Prospero_Tmp,20,3,25,70,passive
#Prospero_Tmp,1.02.0010,20,12,86,71,active
1.02.0010,#Miranda_Tmp,20,12,86,71,passive
#Ariel_Tmp,1.02.0011,0,5,41,72,active
1.02.0011,#Miranda_Tmp,0,5,41,72,passive
1.02.0011,#Prospero_Tmp,0,5,41,72,passive
#Prospero_Tmp,1.02.0011,0,2,12,73,active
1.02.0011,#Ariel_Tmp,0,2,12,73,passive
1.02.0011,#Miranda_Tmp,1,2,12,73,passive
#Ariel_Tmp,1.02.0011,1,12,86,74,active
1.02.0011,#Miranda_Tmp,2,12,86,74,passive
1.02.0011,#Prospero_Tmp,1,12,86,74,passive
#Prospero_Tmp,1.02.0011,1,3,17,75,active
1.02.0011,#Ariel_Tmp,1,3,17,75,passive
1.02.0011,#Miranda_Tmp,3,3,17,75,passive
#Ariel_Tmp,1.02.0011,2,8,61,76,active
1.02.0011,#Miranda_Tmp,4,8,61,76,passive
1.02.0011,#Prospero_Tmp,2,8,61,76,passive
#Prospero_Tmp,1.02.0011,2,2,10,77,active
1.02.0011,#Ariel_Tmp,2,2,10,77,passive
1.02.0011,#Miranda_Tmp,5,2,10,77,passive
#Ariel_Tmp,1.02.0011,3,1,4,78,active
1.02.0011,#Miranda_Tmp,6,1,4,78,passive
1.02.0011,#Prospero_Tmp,3,1,4,78,passive
#Prospero_Tmp,1.02.0011,3,1,5,79,active
1.02.0011,#Ariel_Tmp,3,1,5,79,passive
1.02.0011,#Miranda_Tmp,7,1,5,79,passive
#Ariel_Tmp,1.02.0011,4,8,61,80,active
1.02.0011,#Miranda_Tmp,8,8,61,80,passive
1.02.0011,#Prospero_Tmp,4,8,61,80,passive
#Prospero_Tmp,1.02.0011,4,3,18,81,active
1.02.0011,#Ariel_Tmp,4,3,18,81,passive
1.02.0011,#Miranda_Tmp,9,3,18,81,passive
#Ariel_Tmp,1.02.0011,5,12,87,82,active
1.02.0011,#Miranda_Tmp,10,12,87,82,passive
1.02.0011,#Prospero_Tmp,5,12,87,82,passive
#Prospero_Tmp,1.02.0011,5,3,17,83,active
1.02.0011,#Ariel_Tmp,5,3,17,83,passive
1.02.0011,#Miranda_Tmp,11,3,17,83,passive
#Ariel_Tmp,1.02.0011,6,1,4,84,active
1.02.0011,#Miranda_Tmp,12,1,4,84,passive
1.02.0011,#Prospero_Tmp,6,1,4,84,passive
#Prospero_Tmp,1.02.0011,6,2,18,85,active
1.02.0011,#Ariel_Tmp,6,2,18,85,passive
1.02.0011,#Miranda_Tmp,13,2,18,85,passive
#Ariel_Tmp,1.02.0011,7,3,24,86,active
1.02.0011,#Miranda_Tmp,14,3,24,86,passive
1.02.0011,#Prospero_Tmp,7,3,24,86,passive
#Prospero_Tmp,1.02.0011,7,2,9,87,active
1.02.0011,#Ariel_Tmp,7,2,9,87,passive
1.02.0011,#Miranda_Tmp,15,2,9,87,passive
#Ariel_Tmp,1.02.0011,8,1,2,88,active
1.02.0011,#Miranda_Tmp,16,1,2,88,passive
1.02.0011,#Prospero_Tmp,8,1,2,88,passive
#Prospero_Tmp,1.02.0011,8,1,7,89,active
1.02.0011,#Ariel_Tmp,8,1,7,89,passive
1.02.0011,#Miranda_Tmp,17,1,7,89,passive
#Ariel_Tmp,1.02.0011,9,5,31,90,active
1.02.0011,#Miranda_Tmp,18,5,31,90,passive
1.02.0011,#Prospero_Tmp,9,5,31,90,passive
#Prospero_Tmp,1.02.0011,9,2,11,91,active
1.02.0011,#Ariel_Tmp,9,2,11,91,passive
1.02.0011,#Miranda_Tmp,19,2,11,91,passive
#Ariel_Tmp,1.02.0011,10,1,1,92,active
1.02.0011,#Miranda_Tmp,20,1,1,92,passive
1.02.0011,#Prospero_Tmp,10,1,1,92,passive
#Prospero_Tmp,1.02.0011,10,5,39,93,active
1.02.0011,#Ariel_Tmp,10,5,39,93,passive
1.02.0011,#Miranda_Tmp,21,5,39,93,passive
#Ariel_Tmp,1.02.0011,11,1,4,94,active
1.02.0011,#Miranda_Tmp,22,1,4,94,passive
1.02.0011,#Prospero_Tmp,11,1,4,94,passive
#Prospero_Tmp,1.02.0011,11,3,25,95,active
1.02.0011,#Ariel_Tmp,11,3,25,95,passive
1.02.0011,#Miranda_Tmp,23,3,25,95,passive
#Ariel_Tmp,1.02.0011,12,1,2,96,active
1.02.0011,#Miranda_Tmp,24,1,2,96,passive
1.02.0011,#Prospero_Tmp,12,1,2,96,passive
#Prospero_Tmp,1.02.0011,12,1,9,97,active
1.02.0011,#Ariel_Tmp,12,1,9,97,passive
1.02.0011,#Miranda_Tmp,25,1,9,97,passive
#Ariel_Tmp,1.02.0011,13,1,3,98,active
1.02.0011,#Miranda_Tmp,26,1,3,98,passive
1.02.0011,#Prospero_Tmp,13,1,3,98,passive
#Prospero_Tmp,1.02.0011,13,7,53,99,active
1.02.0011,#Ariel_Tmp,13,7,53,99,passive
1.02.0011,#Miranda_Tmp,27,7,53,99,passive
#Ariel_Tmp,1.02.0011,14,1,2,100,active
1.02.0011,#Miranda_Tmp,28,1,2,100,passive
1.02.0011,#Prospero_Tmp,14,1,2,100,passive
#Prospero_Tmp,1.02.0011,14,16,121,101,active
1.02.0011,#Ariel_Tmp,14,16,121,101,passive
1.02.0011,#Miranda_Tmp,29,16,121,101,passive
#Ariel_Tmp,1.02.0011,15,1,4,102,active
1.02.0011,#Miranda_Tmp,30,1,4,102,passive
1.02.0011,#Prospero_Tmp,15,1,4,102,passive
#Prospero_Tmp,1.02.0011,15,9,71,103,active
1.02.0011,#Ariel_Tmp,15,9,71,103,passive
1.02.0011,#Miranda_Tmp,31,9,71,103,passive
#Ariel_Tmp,1.02.0011,16,1,4,104,active
1.02.0011,#Miranda_Tmp,32,1,4,104,passive
1.02.0011,#Prospero_Tmp,16,1,4,104,passive
#Prospero_Tmp,1.02.0011,16,3,23,105,active
1.02.0011,#Ariel_Tmp,16,3,23,105,passive
1.02.0011,#Miranda_Tmp,33,3,23,105,passive
#Ariel_Tmp,1.02.0011,17,3,13,106,active
1.02.0011,#Miranda_Tmp,34,3,13,106,passive
1.02.0011,#Prospero_Tmp,17,3,13,106,passive
#Prospero_Tmp,1.02.0011,17,2,10,107,active
1.02.0011,#Ariel_Tmp,17,2,10,107,passive
1.02.0011,#Miranda_Tmp,35,2,10,107,passive
#Ariel_Tmp,1.02.0011,18,2,14,108,active
1.02.0011,#Miranda_Tmp,36,2,14,108,passive
1.02.0011,#Prospero_Tmp,18,2,14,108,passive
#Prospero_Tmp,1.02.0011,18,4,36,109,active
1.02.0011,#Ariel_Tmp,18,4,36,109,passive
1.02.0011,#Miranda_Tmp,37,4,36,109,passive
#Prospero_Tmp,1.02.0012,0,2,9,110,active
1.02.0012,#Miranda_Tmp,0,2,9,110,passive
#Miranda_Tmp,1.02.0012,0,2,9,111,active
1.02.0012,#Prospero_Tmp,0,2,9,111,passive
#Prospero_Tmp,1.02.0012,1,3,16,112,active
1.02.0012,#Miranda_Tmp,1,3,16,112,passive
#Miranda_Tmp,1.02.0012,1,2,11,113,active
1.02.0012,#Prospero_Tmp,1,2,11,113,passive
#Prospero_Tmp,1.02.0012,2,5,31,114,active
1.02.0012,#Miranda_Tmp,2,5,31,114,passive
#Caliban_Tmp,1.02.0013,0,1,4,115,active
1.02.0013,#Miranda_Tmp,0,1,4,115,passive
1.02.0013,#Prospero_Tmp,0,1,4,115,passive
#Prospero_Tmp,1.02.0013,0,2,13,116,active
1.02.0013,#Caliban_Tmp,0,2,13,116,passive
1.02.0013,#Miranda_Tmp,1,2,13,116,passive
#Prospero_Tmp,1.02.0014,0,2,9,117,active
1.02.0014,#Ariel_Tmp,0,2,9,117,passive
1.02.0014,#Caliban_Tmp,0,2,9,117,passive
1.02.0014,#Miranda_Tmp,0,2,9,117,passive
#Ariel_Tmp,1.02.0014,0,1,6,118,active
1.02.0014,#Caliban_Tmp,1,1,6,118,passive
1.02.0014,#Miranda_Tmp,1,1,6,118,passive
1.02.0014,#Prospero_Tmp,0,1,6,118,passive
#Prospero_Tmp,1.02.0015,0,2,14,119,active
1.02.0015,#Caliban_Tmp,0,2,14,119,passive
1.02.0015,#Miranda_Tmp,0,2,14,119,passive
#Caliban_Tmp,1.02.0015,0,4,28,120,active
1.02.0015,#Miranda_Tmp,1,4,28,120,passive
1.02.0015,#Prospero_Tmp,0,4,28,120,passive
#Prospero_Tmp,1.02.0015,1,6,48,121,active
1.02.0015,#Caliban_Tmp,1,6,48,121,passive
1.02.0015,#Miranda_Tmp,2,6,48,121,passive
#Caliban_Tmp,1.02.0015,1,17,131,122,active
1.02.0015,#Miranda_Tmp,3,17,131,122,passive
1.02.0015,#Prospero_Tmp,1,17,131,122,passive
#Prospero_Tmp,1.02.0015,2,7,39,123,active
1.02.0015,#Caliban_Tmp,2,7,39,123,passive
1.02.0015,#Miranda_Tmp,4,7,39,123,passive
#Caliban_Tmp,1.02.0015,2,3,21,124,active
1.02.0015,#Miranda_Tmp,5,3,21,124,passive
1.02.0015,#Prospero_Tmp,2,3,21,124,passive
#Miranda_Tmp,1.02.0015,0,15,95,125,active
1.02.0015,#Caliban_Tmp,3,15,95,125,passive
1.02.0015,#Prospero_Tmp,3,15,95,125,passive
#Caliban_Tmp,1.02.0015,3,3,25,126,active
1.02.0015,#Miranda_Tmp,6,3,25,126,passive
1.02.0015,#Prospero_Tmp,4,3,25,126,passive
#Prospero_Tmp,1.02.0015,3,7,50,127,active
1.02.0015,#Caliban_Tmp,4,7,50,127,passive
1.02.0015,#Miranda_Tmp,7,7,50,127,passive
#Caliban_Tmp,1.02.0015,4,4,25,128,active
1.02.0015,#Miranda_Tmp,8,4,25,128,passive
1.02.0015,#Prospero_Tmp,5,4,25,128,passive
#Prospero_Tmp,1.02.0015,4,1,3,129,active
1.02.0015,#Caliban_Tmp,5,1,3,129,passive
1.02.0015,#Miranda_Tmp,9,1,3,129,passive
#Ariel_Tmp,1.02.0016,0,13,49,130,active
1.02.0016,#Ferdinand_Tmp,0,13,49,130,passive
1.02.0016,#Miranda_Tmp,0,13,49,130,passive
1.02.0016,#Prospero_Tmp,0,13,49,130,passive
#Ferdinand_Tmp,1.02.0016,0,9,73,131,active
1.02.0016,#Ariel_Tmp,0,9,73,131,passive
1.02.0016,#Miranda_Tmp,1,9,73,131,passive
1.02.0016,#Prospero_Tmp,1,9,73,131,passive
#Ariel_Tmp,1.02.0016,1,9,52,132,active
1.02.0016,#Ferdinand_Tmp,1,9,52,132,passive
1.02.0016,#Miranda_Tmp,2,9,52,132,passive
1.02.0016,#Prospero_Tmp,2,9,52,132,passive
#Ferdinand_Tmp,1.02.0016,1,3,25,133,active
1.02.0016,#Ariel_Tmp,1,3,25,133,passive
1.02.0016,#Miranda_Tmp,3,3,25,133,passive
1.02.0016,#Prospero_Tmp,3,3,25,133,passive
#Prospero_Tmp,1.02.0016,0,2,13,134,active
1.02.0016,#Ariel_Tmp,2,2,13,134,passive
1.02.0016,#Ferdinand_Tmp,2,2,13,134,passive
1.02.0016,#Miranda_Tmp,4,2,13,134,passive
#Miranda_Tmp,1.02.0016,0,3,22,135,active
1.02.0016,#Ariel_Tmp,3,3,22,135,passive
1.02.0016,#Ferdinand_Tmp,3,3,22,135,passive
1.02.0016,#Prospero_Tmp,4,3,22,135,passive
#Prospero_Tmp,1.02.0016,1,7,51,136,active
1.02.0016,#Ariel_Tmp,4,7,51,136,passive
1.02.0016,#Ferdinand_Tmp,4,7,51,136,passive
1.02.0016,#Miranda_Tmp,5,7,51,136,passive
#Miranda_Tmp,1.02.0016,1,3,15,137,active
1.02.0016,#Ariel_Tmp,5,3,15,137,passive
1.02.0016,#Ferdinand_Tmp,5,3,15,137,passive
1.02.0016,#Prospero_Tmp,5,3,15,137,passive
#Prospero_Tmp,1.02.0016,2,4,21,138,active
1.02.0016,#Ariel_Tmp,6,4,21,138,passive
1.02.0016,#Ferdinand_Tmp,6,4,21,138,passive
1.02.0016,#Miranda_Tmp,6,4,21,138,passive
#Ferdinand_Tmp,1.02.0016,2,7,52,139,active
1.02.0016,#Ariel_Tmp,7,7,52,139,passive
1.02.0016,#Miranda_Tmp,7,7,52,139,passive
1.02.0016,#Prospero_Tmp,6,7,52,139,passive
#Miranda_Tmp,1.02.0016,2,2,7,140,active
1.02.0016,#Ariel_Tmp,8,2,7,140,passive
1.02.0016,#Ferdinand_Tmp,7,2,7,140,passive
1.02.0016,#Prospero_Tmp,7,2,7,140,passive
#Ferdinand_Tmp,1.02.0016,3,3,19,141,active
1.02.0016,#Ariel_Tmp,9,3,19,141,passive
1.02.0016,#Miranda_Tmp,8,3,19,141,passive
1.02.0016,#Prospero_Tmp,8,3,19,141,passive
#Prospero_Tmp,1.02.0016,3,2,13,142,active
1.02.0016,#Ariel_Tmp,10,2,13,142,passive
1.02.0016,#Ferdinand_Tmp,8,2,13,142,passive
1.02.0016,#Miranda_Tmp,9,2,13,142,passive
#Ferdinand_Tmp,1.02.0016,4,5,42,143,active
1.02.0016,#Ariel_Tmp,11,5,42,143,passive
1.02.0016,#Miranda_Tmp,10,5,42,143,passive
1.02.0016,#Prospero_Tmp,9,5,42,143,passive
#Miranda_Tmp,1.02.0016,3,1,3,144,active
1.02.0016,#Ariel_Tmp,12,1,3,144,passive
1.02.0016,#Ferdinand_Tmp,9,1,3,144,passive
1.02.0016,#Prospero_Tmp,10,1,3,144,passive
#Ferdinand_Tmp,1.02.0016,5,2,16,145,active
1.02.0016,#Ariel_Tmp,13,2,16,145,passive
1.02.0016,#Miranda_Tmp,11,2,16,145,passive
1.02.0016,#Prospero_Tmp,11,2,16,145,passive
#Prospero_Tmp,1.02.0016,4,7,49,146,active
1.02.0016,#Ariel_Tmp,14,7,49,146,passive
1.02.0016,#Ferdinand_Tmp,10,7,49,146,passive
1.02.0016,#Miranda_Tmp,12,7,49,146,passive
#Miranda_Tmp,1.02.0016,4,4,31,147,active
1.02.0016,#Ariel_Tmp,15,4,31,147,passive
1.02.0016,#Ferdinand_Tmp,11,4,31,147,passive
1.02.0016,#Prospero_Tmp,12,4,31,147,passive
#Ferdinand_Tmp,1.02.0016,6,3,17,148,active
1.02.0016,#Ariel_Tmp,16,3,17,148,passive
1.02.0016,#Miranda_Tmp,13,3,17,148,passive
1.02.0016,#Prospero_Tmp,13,3,17,148,passive
#Prospero_Tmp,1.02.0016,5,10,65,149,active
1.02.0016,#Ariel_Tmp,17,10,65,149,passive
1.02.0016,#Ferdinand_Tmp,12,10,65,149,passive
1.02.0016,#Miranda_Tmp,14,10,65,149,passive
#Ferdinand_Tmp,1.02.0016,7,1,6,150,active
1.02.0016,#Ariel_Tmp,18,1,6,150,passive
1.02.0016,#Miranda_Tmp,15,1,6,150,passive
1.02.0016,#Prospero_Tmp,14,1,6,150,passive
#Miranda_Tmp,1.02.0016,5,3,26,151,active
1.02.0016,#Ariel_Tmp,19,3,26,151,passive
1.02.0016,#Ferdinand_Tmp,13,3,26,151,passive
1.02.0016,#Prospero_Tmp,15,3,26,151,passive
#Prospero_Tmp,1.02.0016,6,7,39,152,active
1.02.0016,#Ariel_Tmp,20,7,39,152,passive
1.02.0016,#Ferdinand_Tmp,14,7,39,152,passive
