act,scene,stagegroup,n_tokens,n_lines,onstage
4,3,35,275,37,#Berowne_LLL #King_LLL #Longaville_LLL
4,3,36,844,117,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL
4,3,37,226,37,#Berowne_LLL #Costard_LLL #Dumaine_LLL #Jaquenetta_LLL #King_LLL #Longaville_LLL
4,3,38,1163,148,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL
5,1,39,210,31,#Dull_LLL #Holofernes_LLL #Nathaniel_LLL
5,1,40,878,125,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL
5,2,41,645,83,#Katherine_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,42,637,81,#Boyet_LLL #Katherine_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,43,102,17,#BLACKAMOORS_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #MUSICIANS_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,44,749,110,#BLACKAMOORS_LLL #Berowne_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #MUSICIANS_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,45,351,50,#Boyet_LLL #Katherine_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,46,41,5,#Berowne_LLL #Boyet_LLL #Dumaine_LLL #King_LLL #Longaville_LLL
5,2,47,184,22,#Berowne_LLL #Dumaine_LLL #King_LLL #Longaville_LLL
5,2,48,1213,162,#Berowne_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,49,208,30,#Berowne_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,50,94,13,#Berowne_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,51,82,12,#Armado_LLL #Berowne_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,52,106,15,#Berowne_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,53,125,23,#Berowne_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,54,142,24,#Berowne_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Nathaniel_LLL #Princess_LLL #Rosaline_LLL
5,2,55,54,6,#Berowne_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,56,279,49,#Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Holofernes_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,57,8,1,#Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,58,512,86,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,59,76,11,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,60,1155,152,#Berowne_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,61,85,12,#Armado_LLL #Berowne_LLL #Boyet_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL
5,2,62,22,3,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Holofernes_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Nathaniel_LLL #Princess_LLL #Rosaline_LLL
5,2,63,96,18,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Holofernes_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Nathaniel_LLL #Princess_LLL #Rosaline_LLL #Spring_LLL
5,2,64,122,18,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Holofernes_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Nathaniel_LLL #Princess_LLL #Rosaline_LLL #Spring_LLL #Winter_LLL
