node1,node2,n_lines,n_tokens
#Valentine_TGV,2.04.0023,39,293
#Speed_TGV,2.04.0024,13,107
#Sylvia_TGV,2.04.0024,13,107
#Thurio_TGV,2.04.0024,13,107
#Valentine_TGV,2.04.0024,13,107
#Proteus_TGV,2.04.0025,17,127
#Speed_TGV,2.04.0025,17,127
#Sylvia_TGV,2.04.0025,17,127
#Thurio_TGV,2.04.0025,17,127
#Valentine_TGV,2.04.0025,17,127
#Proteus_TGV,2.04.0026,2,14
#SERVANTS.1_TGV,2.04.0026,2,14
#Speed_TGV,2.04.0026,2,14
#Sylvia_TGV,2.04.0026,2,14
#Thurio_TGV,2.04.0026,2,14
#Valentine_TGV,2.04.0026,2,14
#Proteus_TGV,2.04.0027,6,35
#Speed_TGV,2.04.0027,6,35
#Sylvia_TGV,2.04.0027,6,35
#Thurio_TGV,2.04.0027,6,35
#Valentine_TGV,2.04.0027,6,35
#Proteus_TGV,2.04.0028,78,546
#Speed_TGV,2.04.0028,78,546
#Valentine_TGV,2.04.0028,78,546
#Proteus_TGV,2.04.0029,23,188
#Crab_TGV,2.05.0030,53,376
#Lance_TGV,2.05.0030,53,376
#Speed_TGV,2.05.0030,53,376
#Proteus_TGV,2.06.0031,43,326
#Julia_TGV,2.07.0032,90,706
#Lucetta_TGV,2.07.0032,90,706
#Duke_TGV,3.01.0033,2,15
#Proteus_TGV,3.01.0033,2,15
#Thurio_TGV,3.01.0033,2,15
#Duke_TGV,3.01.0034,48,374
#Proteus_TGV,3.01.0034,48,374
#Duke_TGV,3.01.0035,123,983
#Valentine_TGV,3.01.0035,123,983
#Valentine_TGV,3.01.0036,18,144
#Lance_TGV,3.01.0037,76,488
#Proteus_TGV,3.01.0037,76,488
#Valentine_TGV,3.01.0037,76,488
#Lance_TGV,3.01.0038,17,172
#Lance_TGV,3.01.0039,96,654
#Speed_TGV,3.01.0039,96,654
#Lance_TGV,3.01.0040,3,26
#Duke_TGV,3.02.0041,10,78
#Thurio_TGV,3.02.0041,10,78
#Duke_TGV,3.02.0042,88,642
#Proteus_TGV,3.02.0042,88,642
#Thurio_TGV,3.02.0042,88,642
#OUTLAWS.1_TGV,4.01.0043,2,17
#OUTLAWS.2_TGV,4.01.0043,2,17
#OUTLAWS.3_TGV,4.01.0043,2,17
#OUTLAWS.1_TGV,4.01.0044,74,525
#OUTLAWS.2_TGV,4.01.0044,74,525
#OUTLAWS.3_TGV,4.01.0044,74,525
#Speed_TGV,4.01.0044,74,525
#Valentine_TGV,4.01.0044,74,525
#Proteus_TGV,4.02.0045,18,136
#MUSICIANS_TGV,4.02.0046,9,67
#Proteus_TGV,4.02.0046,9,67
#Thurio_TGV,4.02.0046,9,67
#Host_TGV,4.02.0047,62,354
#Julia_TGV,4.02.0047,62,354
#MUSICIANS_TGV,4.02.0047,62,354
#Proteus_TGV,4.02.0047,62,354
#Thurio_TGV,4.02.0047,62,354
#Host_TGV,4.02.0048,50,377
#Julia_TGV,4.02.0048,50,377
#Proteus_TGV,4.02.0048,50,377
#Sylvia_TGV,4.02.0048,50,377
#Host_TGV,4.02.0049,2,11
#Julia_TGV,4.02.0049,2,11
#Proteus_TGV,4.02.0049,2,11
#Host_TGV,4.02.0050,7,45
#Julia_TGV,4.02.0050,7,45
#Eglamour_TGV,4.03.0051,4,25
#Eglamour_TGV,4.03.0052,47,319
#Sylvia_TGV,4.03.0052,47,319
#Crab_TGV,4.04.0053,40,404
#Lance_TGV,4.04.0053,40,404
#Crab_TGV,4.04.0054,23,170
#Julia_TGV,4.04.0054,23,170
#Lance_TGV,4.04.0054,23,170
#Proteus_TGV,4.04.0054,23,170
#Julia_TGV,4.04.0055,31,215
#Proteus_TGV,4.04.0055,31,215
#Julia_TGV,4.04.0056,19,145
#Julia_TGV,4.04.0057,76,530
#Sylvia_TGV,4.04.0057,76,530
#Julia_TGV,4.04.0058,27,215
#Eglamour_TGV,5.01.0059,6,48
#Eglamour_TGV,5.01.0060,6,47
#Sylvia_TGV,5.01.0060,6,47
#Julia_TGV,5.02.0061,30,209
#Proteus_TGV,5.02.0061,30,209
#Thurio_TGV,5.02.0061,30,209
#Duke_TGV,5.02.0062,20,131
#Julia_TGV,5.02.0062,20,131
#Proteus_TGV,5.02.0062,20,131
#Thurio_TGV,5.02.0062,20,131
#Julia_TGV,5.02.0063,4,32
#Proteus_TGV,5.02.0063,4,32
#Thurio_TGV,5.02.0063,4,32
#Julia_TGV,5.02.0064,2,16
#Proteus_TGV,5.02.0064,2,16
#Julia_TGV,5.02.0065,2,18
#OUTLAWS.1_TGV,5.03.0066,11,77
#OUTLAWS.2_TGV,5.03.0066,11,77
#OUTLAWS.3_TGV,5.03.0066,11,77
#Sylvia_TGV,5.03.0066,11,77
#OUTLAWS.1_TGV,5.03.0067,4,30
#Sylvia_TGV,5.03.0067,4,30
#Valentine_TGV,5.04.0068,18,131
#Julia_TGV,5.04.0069,113,796
#Proteus_TGV,5.04.0069,113,796
#Sylvia_TGV,5.04.0069,113,796
#Valentine_TGV,5.04.0069,113,796
#Duke_TGV,5.04.0070,55,417
#Julia_TGV,5.04.0070,55,417
#OUTLAWS.1_TGV,5.04.0070,55,417
#OUTLAWS.2_TGV,5.04.0070,55,417
#OUTLAWS.3_TGV,5.04.0070,55,417
#Proteus_TGV,5.04.0070,55,417
#Sylvia_TGV,5.04.0070,55,417
#Thurio_TGV,5.04.0070,55,417
#Valentine_TGV,5.04.0070,55,417
