act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
2,1,33,#Suffolk_1H6,9,1,63,9
2,1,34,#CardinalBeaufort_1H6,17,3,588,85
2,1,34,#Gloucester_2H4,243,34,588,85
2,1,34,#HenryVI_1H6,77,10,588,85
2,1,34,#MayorOfStAlbans_2H6,15,2,588,85
2,1,34,#QueenMargaret_1H6,16,2,588,85
2,1,34,#SimpcoxWife_2H6,48,7,588,85
2,1,34,#Simpcox_2H6,155,24,588,85
2,1,34,#Suffolk_1H6,17,3,588,85
2,1,35,#Beadle_2H6,12,2,44,7
2,1,35,#Gloucester_2H4,20,3,44,7
2,1,35,#Simpcox_2H6,12,2,44,7
2,1,36,#Gloucester_2H4,25,3,51,6
2,1,36,#HenryVI_1H6,9,1,51,6
2,1,36,#QueenMargaret_1H6,9,1,51,6
2,1,36,#SimpcoxWife_2H6,8,1,51,6
2,1,37,#CardinalBeaufort_1H6,7,1,35,4
2,1,37,#Gloucester_2H4,19,2,35,4
2,1,37,#Suffolk_1H6,9,1,35,4
2,1,38,#Buckingham_2H6,82,12,305,43
2,1,38,#CardinalBeaufort_1H6,34,5,305,43
2,1,38,#Gloucester_2H4,108,14,305,43
2,1,38,#HenryVI_1H6,65,10,305,43
2,1,38,#QueenMargaret_1H6,16,2,305,43
2,2,39,#Salisbury_2H6,71,9,650,87
2,2,39,#Warwick_2H6,138,17,650,87
2,2,39,#York_1H6,448,62,650,87
2,3,40,#DuchessOfGloucester_2H6,7,1,127,18
2,3,40,#Gloucester_2H4,15,2,127,18
2,3,40,#HenryVI_1H6,105,15,127,18
2,3,41,#Gloucester_2H4,97,12,180,22
2,3,41,#HenryVI_1H6,49,6,180,22
2,3,41,#QueenMargaret_1H6,34,4,180,22
2,3,42,#HenryVI_1H6,20,2,167,20
2,3,42,#QueenMargaret_1H6,67,8,167,20
2,3,42,#Suffolk_1H6,17,2,167,20
2,3,42,#York_1H6,63,8,167,20
2,3,43,#HenryVI_1H6,48,7,341,48
2,3,43,#Horner_2H6,78,9,341,48
2,3,43,#NEIGHBORS.1_2H6,21,3,341,48
2,3,43,#NEIGHBORS.2_2H6,8,2,341,48
2,3,43,#NEIGHBORS.3_2H6,15,2,341,48
2,3,43,#PRENTICES.1_2H6,10,2,341,48
2,3,43,#PRENTICES.2_2H6,14,2,341,48
2,3,43,#Salisbury_2H6,23,5,341,48
2,3,43,#Thump_2H6,96,12,341,48
2,3,43,#York_1H6,28,4,341,48
2,4,44,#Gloucester_2H4,31,5,31,5
2,4,45,#Gloucester_2H4,85,11,88,12
2,4,45,#SERVANTS.GLOUCESTER.0.1_2H6,3,1,88,12
2,4,46,#DuchessOfGloucester_2H6,319,38,442,53
2,4,46,#Gloucester_2H4,113,14,442,53
2,4,46,#SERVANTS.GLOUCESTER.0.1_2H6,10,1,442,53
2,4,47,#Gloucester_2H4,16,2,33,4
2,4,47,#HERALDS.X.1_2H6,17,2,33,4
2,4,48,#DuchessOfGloucester_2H6,9,1,115,13
2,4,48,#Gloucester_2H4,69,8,115,13
2,4,48,#Sheriff_2H6,26,3,115,13
2,4,48,#Stanley_2H6,11,1,115,13
2,4,49,#DuchessOfGloucester_2H6,94,12,135,17
2,4,49,#Sheriff_2H6,8,1,135,17
2,4,49,#Stanley_2H6,33,4,135,17
2,4,50,#DuchessOfGloucester_2H6,40,5,57,7
2,4,50,#Stanley_2H6,17,2,57,7
3,1,51,#Buckingham_2H6,18,3,644,82
3,1,51,#CardinalBeaufort_1H6,15,2,644,82
3,1,51,#HenryVI_1H6,92,11,644,82
3,1,51,#QueenMargaret_1H6,361,46,644,82
3,1,51,#Suffolk_1H6,126,16,644,82
3,1,51,#York_1H6,32,4,644,82
3,1,52,#HenryVI_1H6,16,2,84,11
3,1,52,#Somerset_1H6,20,3,84,11
3,1,52,#York_1H6,48,6,84,11
3,1,53,#Buckingham_2H6,16,2,796,102
3,1,53,#CardinalBeaufort_1H6,64,8,796,102
3,1,53,#Gloucester_2H4,541,69,796,102
3,1,53,#HenryVI_1H6,23,3,796,102
3,1,53,#QueenMargaret_1H6,9,1,796,102
3,1,53,#Suffolk_1H6,99,13,796,102
3,1,53,#York_1H6,44,6,796,102
3,1,54,#HenryVI_1H6,213,27,220,28
3,1,54,#QueenMargaret_1H6,7,1,220,28
3,1,55,#CardinalBeaufort_1H6,65,8,480,60
3,1,55,#QueenMargaret_1H6,116,16,480,60
3,1,55,#Suffolk_1H6,217,27,480,60
3,1,55,#York_1H6,82,9,480,60
3,1,56,#MESSENGERS.Post_2H6,45,6,45,6
3,1,57,#CardinalBeaufort_1H6,99,12,349,44
3,1,57,#QueenMargaret_1H6,43,5,349,44
3,1,57,#Somerset_1H6,32,4,349,44
3,1,57,#Suffolk_1H6,49,6,349,44
3,1,57,#York_1H6,126,17,349,44
3,1,58,#York_1H6,417,55,417,55
3,2,59,#MURDERERS.0.1_2H6,17,2,17,2
3,2,60,#MURDERERS.0.2_2H6,17,2,17,2
3,2,61,#MURDERERS.0.1_2H6,14,3,67,10
3,2,61,#Suffolk_1H6,53,7,67,10
3,2,62,#HenryVI_1H6,23,3,30,4
3,2,62,#Suffolk_1H6,7,1,30,4
3,2,63,#HenryVI_1H6,38,5,58,8
3,2,63,#QueenMargaret_1H6,20,3,58,8
3,2,64,#CardinalBeaufort_1H6,17,2,761,99
3,2,64,#HenryVI_1H6,161,22,761,99
3,2,64,#QueenMargaret_1H6,552,71,761,99
3,2,64,#Somerset_1H6,9,1,761,99
3,2,64,#Suffolk_1H6,22,3,761,99
3,2,65,#HenryVI_1H6,31,4,104,14
3,2,65,#Warwick_2H6,73,10,104,14
3,2,66,#HenryVI_1H6,106,13,106,13
3,2,67,#HenryVI_1H6,28,3,246,33
3,2,67,#Suffolk_1H6,16,2,246,33
3,2,67,#Warwick_2H6,202,28,246,33
3,2,68,#QueenMargaret_1H6,51,7,416,54
3,2,68,#Suffolk_1H6,132,17,416,54
3,2,68,#Warwick_2H6,233,30,416,54
3,2,69,#HenryVI_1H6,31,4,35,5
3,2,69,#QueenMargaret_1H6,4,1,35,5
3,2,70,#HenryVI_1H6,24,4,38,6
3,2,70,#Suffolk_1H6,14,2,38,6
3,2,71,#Salisbury_2H6,215,28,215,28
3,2,72,#CITIZENS_2H6,20,2,151,20
3,2,72,#HenryVI_1H6,77,10,151,20
3,2,72,#Suffolk_1H6,54,8,151,20
3,2,73,#HenryVI_1H6,84,11,92,12
3,2,73,#QueenMargaret_1H6,8,1,92,12
3,2,74,#QueenMargaret_1H6,227,30,526,69
3,2,74,#Suffolk_1H6,299,39,526,69
3,2,75,#QueenMargaret_1H6,17,2,101,13
3,2,75,#Vaux_2H6,84,11,101,13
3,2,76,#QueenMargaret_1H6,120,17,281,37
3,2,76,#Suffolk_1H6,161,20,281,37
3,3,77,#CardinalBeaufort_1H6,121,14,276,33
3,3,77,#HenryVI_1H6,122,15,276,33
3,3,77,#Salisbury_2H6,7,1,276,33
3,3,77,#Warwick_2H6,26,3,276,33
4,1,78,#GENTLEMEN.1_2H6,25,3,1096,146
4,1,78,#GENTLEMEN.2_2H6,10,1,1096,146
4,1,78,#Lieutenant_2H6,454,63,1096,146
4,1,78,#Master_2H6,9,1,1096,146
4,1,78,#Mate_2H6,10,1,1096,146
4,1,78,#Suffolk_1H6,450,60,1096,146
4,1,78,#Whitmore_2H6,138,17,1096,146
4,1,79,#Lieutenant_2H6,26,4,26,4
4,1,80,#Whitmore_2H6,15,2,15,2
4,1,81,#GENTLEMEN.1_2H6,31,4,31,4
4,2,82,#Bevis_2H6,110,16,206,31
4,2,82,#Holland_2H6,96,15,206,31
4,2,83,#Bevis_2H6,4,1,378,51
4,2,83,#Cade_2H6,234,30,378,51
4,2,83,#Dick_2H6,107,16,378,51
4,2,83,#FOLLOWERS.CADE_2H6,4,1,378,51
4,2,83,#Holland_2H6,4,1,378,51
4,2,83,#Sawyer_2H6,4,1,378,51
4,2,83,#Smith_2H6,41,6,378,51
4,2,84,#Bevis_2H6,12,2,166,25
4,2,84,#Cade_2H6,82,12,166,25
4,2,84,#Clerk_2H6,18,3,166,25
4,2,84,#Dick_2H6,36,6,166,25
4,2,84,#FOLLOWERS.CADE_2H6,12,2,166,25
4,2,84,#Holland_2H6,12,2,166,25
4,2,84,#Sawyer_2H6,12,2,166,25
4,2,84,#Smith_2H6,42,6,166,25
4,2,85,#Cade_2H6,51,7,71,11
4,2,85,#Michael_2H6,20,4,71,11
4,2,86,#Bevis_2H6,16,2,465,60
4,2,86,#Cade_2H6,244,29,465,60
4,2,86,#Dick_2H6,39,5,465,60
4,2,86,#FOLLOWERS.CADE_2H6,16,2,465,60
4,2,86,#Holland_2H6,16,2,465,60
4,2,86,#Michael_2H6,16,2,465,60
4,2,86,#Sawyer_2H6,16,2,465,60
4,2,86,#Smith_2H6,40,5,465,60
4,2,86,#Stafford_2H6,112,16,465,60
4,2,86,#WilliamStafford_2H6,46,7,465,60
4,2,87,#Cade_2H6,66,8,75,9
4,2,87,#Dick_2H6,9,1,75,9
4,3,88,#Cade_2H6,109,14,132,18
4,3,88,#Dick_2H6,23,4,132,18
4,4,89,#Buckingham_2H6,9,2,192,25
4,4,89,#HenryVI_1H6,84,11,192,25
4,4,89,#QueenMargaret_1H6,90,11,192,25
4,4,89,#Saye_2H6,9,1,192,25
4,4,90,#Buckingham_2H6,15,2,169,24
4,4,90,#HenryVI_1H6,31,5,169,24
4,4,90,#MESSENGERS.1_2H6,75,11,169,24
4,4,90,#QueenMargaret_1H6,15,2,169,24
4,4,90,#Saye_2H6,33,4,169,24
4,4,91,#Buckingham_2H6,15,2,89,12
4,4,91,#HenryVI_1H6,16,2,89,12
4,4,91,#MESSENGERS.2_2H6,35,5,89,12
4,4,91,#QueenMargaret_1H6,8,1,89,12
4,4,91,#Saye_2H6,15,2,89,12
4,5,92,#Scales_2H6,6,1,6,1
4,5,93,#CITIZENS.LONDON.0.1_2H6,38,5,96,12
4,5,93,#Scales_2H6,58,7,96,12
4,6,94,#Cade_2H6,52,6,52,6
4,6,95,#Cade_2H6,32,4,65,9
4,6,95,#Dick_2H6,29,4,65,9
4,6,95,#SOLDIERS.1_2H6,4,1,65,9
4,7,96,#Cade_2H6,64,8,133,18
4,7,96,#Dick_2H6,19,3,133,18
4,7,96,#Holland_2H6,35,5,133,18
4,7,96,#Smith_2H6,15,2,133,18
4,7,97,#MESSENGERS.X.2_2H6,32,4,32,4
4,7,98,#Cade_2H6,398,47,703,90
4,7,98,#Dick_2H6,24,4,703,90
4,7,98,#George_2H6,8,2,703,90
4,7,98,#Saye_2H6,273,37,703,90
4,7,99,#Cade_2H6,9,1,44,6
4,7,99,#FOLLOWERS.CADE.0_2H6,4,1,44,6
4,7,99,#Saye_2H6,31,4,44,6
4,7,100,#Bevis_2H6,2,1,83,11
4,7,100,#Cade_2H6,66,8,83,11
4,7,100,#Dick_2H6,17,3,83,11
4,7,100,#FOLLOWERS.CADE_2H6,2,1,83,11
4,7,100,#George_2H6,2,1,83,11
4,7,100,#Holland_2H6,2,1,83,11
4,7,100,#Michael_2H6,2,1,83,11
4,7,100,#Smith_2H6,2,1,83,11
4,7,101,#Cade_2H6,67,8,67,8
4,8,102,#Cade_2H6,36,5,36,5
4,8,103,#Bevis_2H6,24,4,502,61
4,8,103,#Buckingham_2H6,42,5,502,61
4,8,103,#Cade_2H6,209,25,502,61
4,8,103,#Clifford_2H6,227,27,502,61
4,8,103,#Dick_2H6,24,4,502,61
4,8,103,#FOLLOWERS.CADE_2H6,24,4,502,61
4,8,103,#George_2H6,24,4,502,61
4,8,103,#Holland_2H6,24,4,502,61
4,8,103,#Michael_2H6,24,4,502,61
4,8,103,#Smith_2H6,24,4,502,61
4,8,104,#Buckingham_2H6,40,5,40,5
4,9,105,#HenryVI_1H6,53,6,53,6
4,9,106,#Buckingham_2H6,7,1,23,3
4,9,106,#HenryVI_1H6,16,2,23,3
4,9,107,#Clifford_2H6,27,3,105,14
4,9,107,#FOLLOWERS.CADE_2H6,8,1,105,14
4,9,107,#HenryVI_1H6,70,10,105,14
4,9,108,#Buckingham_2H6,18,2,212,28
4,9,108,#HenryVI_1H6,119,15,212,28
4,9,108,#MESSENGERS.X.3_2H6,59,8,212,28
4,9,108,#Somerset_1H6,16,3,212,28
4,10,109,#Cade_2H6,164,16,164,16
4,10,110,#Cade_2H6,259,28,620,70
4,10,110,#Iden_2H6,361,42,620,70
5,1,111,#York_1H6,90,11,90,11
5,1,112,#Buckingham_2H6,98,12,287,37
5,1,112,#York_1H6,189,25,287,37
5,1,113,#Buckingham_2H6,14,2,59,8
5,1,113,#York_1H6,45,6,59,8
5,1,114,#HenryVI_1H6,25,3,58,8
5,1,114,#York_1H6,33,5,58,8
5,1,115,#Buckingham_2H6,17,2,156,19
5,1,115,#HenryVI_1H6,68,8,156,19
5,1,115,#Iden_2H6,71,9,156,19
5,1,116,#HenryVI_1H6,16,2,282,35
5,1,116,#QueenMargaret_1H6,42,5,282,35
5,1,116,#Somerset_1H6,21,3,282,35
5,1,116,#York_1H6,203,25,282,35
5,1,117,#York_1H6,35,5,35,5
5,1,118,#York_1H6,10,2,10,2
5,1,119,#Clifford_2H6,62,7,202,26
5,1,119,#EdwardIV_3H6,8,1,202,26
5,1,119,#HenryVI_1H6,14,2,202,26
5,1,119,#QueenMargaret_1H6,25,3,202,26
5,1,119,#RichardIII_R3,9,1,202,26
5,1,119,#York_1H6,84,12,202,26
5,1,120,#Clifford_2H6,113,14,542,69
5,1,120,#Clifford_3H6,21,3,542,69
5,1,120,#HenryVI_1H6,136,17,542,69
5,1,120,#QueenMargaret_1H6,6,1,542,69
5,1,120,#RichardIII_R3,75,9,542,69
5,1,120,#Salisbury_2H6,103,14,542,69
5,1,120,#Warwick_2H6,66,8,542,69
5,1,120,#York_1H6,22,3,542,69
5,2,121,#Warwick_2H6,55,7,55,7
5,2,122,#Warwick_2H6,8,1,40,5
5,2,122,#York_1H6,32,4,40,5
5,2,123,#Warwick_2H6,34,4,51,6
5,2,123,#York_1H6,17,2,51,6
5,2,124,#Clifford_2H6,39,5,100,12
5,2,124,#York_1H6,61,7,100,12
5,2,125,#Clifford_3H6,273,36,273,36
5,2,126,#RichardIII_R3,39,6,39,6
5,2,127,#HenryVI_1H6,8,1,103,12
5,2,127,#QueenMargaret_1H6,95,11,103,12
5,2,128,#Clifford_3H6,52,7,52,7
5,3,129,#RichardIII_R3,63,8,113,15
5,3,129,#York_1H6,50,7,113,15
5,3,130,#RichardIII_R3,9,1,162,19
5,3,130,#Salisbury_2H6,62,7,162,19
5,3,130,#Warwick_2H6,49,6,162,19
5,3,130,#York_1H6,42,5,162,19
1,1,2,#Buckingham_2H6,0,0,537,74
1,1,2,#Somerset_1H6,0,0,537,74
1,1,3,#Salisbury_2H6,0,0,191,26
1,1,3,#Somerset_1H6,0,0,191,26
1,1,3,#Warwick_2H6,0,0,191,26
1,1,3,#York_1H6,0,0,191,26
1,1,4,#Salisbury_2H6,0,0,56,8
1,1,4,#Warwick_2H6,0,0,56,8
1,1,4,#York_1H6,0,0,56,8
1,3,12,#PETITIONERS_2H6,0,0,25,3
1,3,12,#Thump_2H6,0,0,25,3
1,3,13,#PETITIONERS.0.1_2H6,0,0,13,2
1,3,13,#PETITIONERS_2H6,0,0,13,2
1,3,13,#Thump_2H6,0,0,13,2
1,3,14,#PETITIONERS_2H6,0,0,185,30
1,3,15,#PETITIONERS.0.1_2H6,0,0,22,3
1,3,15,#PETITIONERS.0.2_2H6,0,0,22,3
1,3,15,#PETITIONERS_2H6,0,0,22,3
1,3,15,#QueenMargaret_1H6,0,0,22,3
1,3,15,#SERVANTS.SUFFOLK_2H6,0,0,22,3
1,3,15,#Thump_2H6,0,0,22,3
1,3,16,#PETITIONERS.0.1_2H6,0,0,35,5
1,3,16,#PETITIONERS.0.2_2H6,0,0,35,5
1,3,16,#Suffolk_1H6,0,0,35,5
1,3,17,#PETITIONERS.0.1_2H6,0,0,468,60
1,3,17,#PETITIONERS.0.2_2H6,0,0,468,60
1,3,18,#DuchessOfGloucester_2H6,0,0,281,37
1,3,18,#PETITIONERS.0.1_2H6,0,0,281,37
1,3,18,#PETITIONERS.0.2_2H6,0,0,281,37
1,3,19,#Buckingham_2H6,0,0,86,11
1,3,19,#CardinalBeaufort_1H6,0,0,86,11
1,3,19,#PETITIONERS.0.1_2H6,0,0,86,11
1,3,19,#PETITIONERS.0.2_2H6,0,0,86,11
1,3,19,#Salisbury_2H6,0,0,86,11
1,3,19,#Somerset_1H6,0,0,86,11
1,3,19,#Suffolk_1H6,0,0,86,11
1,3,19,#Warwick_2H6,0,0,86,11
1,3,19,#York_1H6,0,0,86,11
1,3,20,#CardinalBeaufort_1H6,0,0,28,4
1,3,20,#HenryVI_1H6,0,0,28,4
1,3,20,#PETITIONERS.0.1_2H6,0,0,28,4
1,3,20,#PETITIONERS.0.2_2H6,0,0,28,4
1,3,20,#QueenMargaret_1H6,0,0,28,4
1,3,20,#Salisbury_2H6,0,0,28,4
1,3,20,#Somerset_1H6,0,0,28,4
1,3,20,#Suffolk_1H6,0,0,28,4
1,3,20,#Warwick_2H6,0,0,28,4
1,3,20,#York_1H6,0,0,28,4
1,3,21,#CardinalBeaufort_1H6,0,0,188,25
1,3,21,#HenryVI_1H6,0,0,188,25
1,3,21,#PETITIONERS.0.1_2H6,0,0,188,25
1,3,21,#PETITIONERS.0.2_2H6,0,0,188,25
1,3,21,#QueenMargaret_1H6,0,0,188,25
1,3,21,#Salisbury_2H6,0,0,188,25
1,3,21,#Somerset_1H6,0,0,188,25
1,3,22,#CardinalBeaufort_1H6,0,0,364,46
1,3,22,#OFFICERS_2H6,0,0,364,46
1,3,22,#PETITIONERS.0.1_2H6,0,0,364,46
1,3,22,#PETITIONERS.0.2_2H6,0,0,364,46
1,3,22,#QueenMargaret_1H6,0,0,364,46
1,3,22,#Salisbury_2H6,0,0,364,46
1,3,22,#Warwick_2H6,0,0,364,46
1,4,23,#Jourdain_2H6,0,0,78,11
1,4,23,#Southwell_2H6,0,0,78,11
1,4,24,#Jourdain_2H6,0,0,20,3
1,4,24,#Southwell_2H6,0,0,20,3
1,4,25,#Hume_2H6,0,0,85,10
1,4,25,#Jourdain_2H6,0,0,85,10
1,4,25,#Southwell_2H6,0,0,85,10
1,4,26,#DuchessOfGloucester_2H6,0,0,121,18
1,4,26,#Hume_2H6,0,0,121,18
1,4,26,#Southwell_2H6,0,0,121,18
1,4,27,#Bolingbroke_2H6,0,0,97,14
1,4,27,#Hume_2H6,0,0,97,14
1,4,27,#Jourdain_2H6,0,0,97,14
1,4,27,#OFFICERS_2H6,0,0,97,14
1,4,27,#Southwell_2H6,0,0,97,14
1,4,27,#Stafford_2H6,0,0,97,14
1,4,28,#Bolingbroke_2H6,0,0,9,2
1,4,28,#DuchessOfGloucester_2H6,0,0,9,2
1,4,28,#Hume_2H6,0,0,9,2
1,4,28,#Jourdain_2H6,0,0,9,2
1,4,28,#OFFICERS_2H6,0,0,9,2
1,4,28,#Southwell_2H6,0,0,9,2
1,4,28,#York_1H6,0,0,9,2
1,4,31,#SERVANTS.YORK.1_2H6,0,0,14,2
2,1,32,#ATTENDANTS_2H6,0,0,450,65
2,1,32,#FALCONERS_2H6,0,0,450,65
2,1,33,#ATTENDANTS_2H6,0,0,63,9
2,1,33,#CardinalBeaufort_1H6,0,0,63,9
2,1,33,#FALCONERS_2H6,0,0,63,9
2,1,33,#QueenMargaret_1H6,0,0,63,9
2,1,34,#ATTENDANTS_2H6,0,0,588,85
2,1,34,#CITIZENS.STALBANS.0.1_2H6,0,0,588,85
2,1,34,#CITIZENS.STALBANS_2H6,0,0,588,85
2,1,34,#FALCONERS_2H6,0,0,588,85
2,1,35,#ATTENDANTS_2H6,0,0,44,7
2,1,35,#CITIZENS.STALBANS.0.1_2H6,0,0,44,7
2,1,35,#CITIZENS.STALBANS_2H6,0,0,44,7
2,1,35,#CardinalBeaufort_1H6,0,0,44,7
2,1,35,#FALCONERS_2H6,0,0,44,7
2,1,35,#HenryVI_1H6,0,0,44,7
2,1,35,#MayorOfStAlbans_2H6,0,0,44,7
2,1,35,#QueenMargaret_1H6,0,0,44,7
2,1,35,#SimpcoxWife_2H6,0,0,44,7
2,1,35,#Suffolk_1H6,0,0,44,7
2,1,36,#ATTENDANTS_2H6,0,0,51,6
2,1,36,#Beadle_2H6,0,0,51,6
2,1,36,#CITIZENS.STALBANS.0.1_2H6,0,0,51,6
2,1,36,#CITIZENS.STALBANS_2H6,0,0,51,6
2,1,36,#CardinalBeaufort_1H6,0,0,51,6
2,1,36,#FALCONERS_2H6,0,0,51,6
2,1,36,#MayorOfStAlbans_2H6,0,0,51,6
2,1,36,#Suffolk_1H6,0,0,51,6
2,1,37,#ATTENDANTS_2H6,0,0,35,4
2,1,37,#CITIZENS.STALBANS.0.1_2H6,0,0,35,4
2,1,37,#FALCONERS_2H6,0,0,35,4
2,1,37,#HenryVI_1H6,0,0,35,4
2,1,37,#QueenMargaret_1H6,0,0,35,4
2,1,38,#ATTENDANTS_2H6,0,0,305,43
2,1,38,#CITIZENS.STALBANS.0.1_2H6,0,0,305,43
2,1,38,#FALCONERS_2H6,0,0,305,43
2,1,38,#Suffolk_1H6,0,0,305,43
2,3,40,#ATTENDANTS_2H6,0,0,127,18
2,3,40,#Bolingbroke_2H6,0,0,127,18
2,3,40,#Hume_2H6,0,0,127,18
2,3,40,#Jourdain_2H6,0,0,127,18
2,3,40,#OFFICERS_2H6,0,0,127,18
2,3,40,#QueenMargaret_1H6,0,0,127,18
2,3,40,#Salisbury_2H6,0,0,127,18
2,3,40,#Southwell_2H6,0,0,127,18
2,3,40,#Suffolk_1H6,0,0,127,18
2,3,40,#York_1H6,0,0,127,18
2,3,41,#ATTENDANTS_2H6,0,0,180,22
2,3,41,#Salisbury_2H6,0,0,180,22
2,3,41,#Suffolk_1H6,0,0,180,22
2,3,41,#York_1H6,0,0,180,22
2,3,42,#ATTENDANTS_2H6,0,0,167,20
2,3,42,#Salisbury_2H6,0,0,167,20
2,3,43,#ATTENDANTS_2H6,0,0,341,48
2,3,43,#PRENTICES.3_2H6,0,0,341,48
2,3,43,#QueenMargaret_1H6,0,0,341,48
2,3,43,#Suffolk_1H6,0,0,341,48
2,4,44,#SERVANTS.GLOUCESTER_2H6,0,0,31,5
2,4,45,#SERVANTS.GLOUCESTER_2H6,0,0,88,12
2,4,46,#OFFICERS_2H6,0,0,442,53
2,4,46,#SERVANTS.GLOUCESTER_2H6,0,0,442,53
2,4,46,#Sheriff_2H6,0,0,442,53
2,4,46,#Stanley_2H6,0,0,442,53
2,4,47,#DuchessOfGloucester_2H6,0,0,33,4
2,4,47,#OFFICERS_2H6,0,0,33,4
2,4,47,#SERVANTS.GLOUCESTER.0.1_2H6,0,0,33,4
