act,scene,stagegroup,n_tokens,n_lines,onstage
3,1,20,1596,214,#ATTENDANTS_Jn #Arthur_Jn #Austria_Jn #Bastard_Jn #Blanche_Jn #Constance_Jn #Dauphin_Jn #KingJohn_Jn #KingPhilip_Jn #Pandulph_Jn #QueenEleanor_Jn #Salisbury_Jn
3,1,21,65,8,#ATTENDANTS_Jn #Arthur_Jn #Austria_Jn #Blanche_Jn #Constance_Jn #Dauphin_Jn #KingJohn_Jn #KingPhilip_Jn #Pandulph_Jn #QueenEleanor_Jn #Salisbury_Jn
3,2,22,27,4,#Bastard_Jn
3,2,23,47,7,#Arthur_Jn #Bastard_Jn #Hubert_Jn #KingJohn_Jn
3,3,24,132,18,#ATTENDANTS.ENGLISH_Jn #Arthur_Jn #Bastard_Jn #Hubert_Jn #KingJohn_Jn #QueenEleanor_Jn
3,3,25,462,65,#ATTENDANTS.ENGLISH_Jn #Arthur_Jn #Hubert_Jn #KingJohn_Jn #QueenEleanor_Jn
3,4,26,121,16,#ATTENDANTS.FRENCH_Jn #Dauphin_Jn #KingPhilip_Jn #Pandulph_Jn
3,4,27,714,91,#ATTENDANTS.FRENCH_Jn #Constance_Jn #Dauphin_Jn #KingPhilip_Jn #Pandulph_Jn
3,4,28,8,1,#ATTENDANTS.FRENCH_Jn #Dauphin_Jn #KingPhilip_Jn #Pandulph_Jn
3,4,29,628,78,#Dauphin_Jn #Pandulph_Jn
4,1,30,44,5,#EXECUTIONERS_Jn #Hubert_Jn
4,1,31,17,2,#EXECUTIONERS.0.1_Jn #EXECUTIONERS_Jn #Hubert_Jn
4,1,32,10,1,#EXECUTIONERS.0.1_Jn #Hubert_Jn
4,1,33,531,71,#Arthur_Jn #EXECUTIONERS.0.1_Jn #Hubert_Jn
4,1,34,126,15,#Arthur_Jn #EXECUTIONERS.0.1_Jn #EXECUTIONERS_Jn #Hubert_Jn
4,1,35,407,54,#Arthur_Jn #EXECUTIONERS.0.1_Jn #Hubert_Jn
4,2,36,520,69,#ATTENDANTS.ENGLISH_Jn #KingJohn_Jn #Pembroke_Jn #Salisbury_Jn
4,2,37,288,35,#ATTENDANTS.ENGLISH_Jn #Hubert_Jn #KingJohn_Jn #Pembroke_Jn #Salisbury_Jn
4,2,38,21,3,#Hubert_Jn #KingJohn_Jn
4,2,39,217,29,#Hubert_Jn #KingJohn_Jn #MESSENGERS.ENGLISH.1_Jn
4,2,40,216,28,#Bastard_Jn #Hubert_Jn #KingJohn_Jn #MESSENGERS.ENGLISH.1_Jn #Peter_Jn
4,2,41,135,20,#Bastard_Jn #KingJohn_Jn #MESSENGERS.ENGLISH.1_Jn
4,2,42,31,6,#KingJohn_Jn #MESSENGERS.ENGLISH.1_Jn
4,2,43,3,1,#KingJohn_Jn
4,2,44,690,90,#Hubert_Jn #KingJohn_Jn
4,3,45,89,10,#Arthur_Jn
4,3,46,78,10,#Arthur_Jn #Bigot_Jn #Pembroke_Jn #Salisbury_Jn
4,3,47,411,54,#Arthur_Jn #Bastard_Jn #Bigot_Jn #Pembroke_Jn #Salisbury_Jn
4,3,48,345,46,#Arthur_Jn #Bastard_Jn #Bigot_Jn #Hubert_Jn #Pembroke_Jn #Salisbury_Jn
4,3,49,358,47,#Arthur_Jn #Bastard_Jn #Hubert_Jn
5,1,50,172,25,#ATTENDANTS.ENGLISH_Jn #KingJohn_Jn #Pandulph_Jn
5,1,51,41,5,#KingJohn_Jn
5,1,52,392,52,#Bastard_Jn #KingJohn_Jn
5,2,53,478,64,#Bigot_Jn #Dauphin_Jn #Melun_Jn #Pembroke_Jn #SOLDIERS.ENGLISH_Jn #SOLDIERS.FRENCH_Jn #Salisbury_Jn
5,2,54,429,54,#Bigot_Jn #Dauphin_Jn #Melun_Jn #Pandulph_Jn #Pembroke_Jn #SOLDIERS.ENGLISH_Jn #SOLDIERS.FRENCH_Jn #Salisbury_Jn
5,2,55,498,65,#Bastard_Jn #Bigot_Jn #Dauphin_Jn #Melun_Jn #Pandulph_Jn #Pembroke_Jn #SOLDIERS.ENGLISH_Jn #SOLDIERS.FRENCH_Jn #Salisbury_Jn
5,3,56,34,4,#Hubert_Jn #KingJohn_Jn
5,3,57,102,13,#Hubert_Jn #KingJohn_Jn #MESSENGERS.ENGLISH.1_Jn
5,4,58,46,6,#Bigot_Jn #Pembroke_Jn #Salisbury_Jn
5,4,59,436,56,#Bigot_Jn #Melun_Jn #Pembroke_Jn #SOLDIERS.1_Jn #Salisbury_Jn
5,5,60,64,9,#ATTENDANTS.FRENCH_Jn #Dauphin_Jn
5,5,61,118,15,#ATTENDANTS.FRENCH_Jn #Dauphin_Jn #MESSENGERS.FRENCH.1_Jn
5,6,62,354,48,#Bastard_Jn #Hubert_Jn
5,7,63,37,5,#Bigot_Jn #PrinceHenry_Jn #Salisbury_Jn
5,7,64,36,5,#Bigot_Jn #Pembroke_Jn #PrinceHenry_Jn #Salisbury_Jn
5,7,65,136,19,#Pembroke_Jn #PrinceHenry_Jn #Salisbury_Jn
5,7,66,172,23,#Bigot_Jn #KingJohn_Jn #Pembroke_Jn #PrinceHenry_Jn #Salisbury_Jn
5,7,67,563,72,#Bastard_Jn #Bigot_Jn #KingJohn_Jn #Pembroke_Jn #PrinceHenry_Jn #Salisbury_Jn
