source,target,key,n_lines,n_tokens,edge_index,edge_type
#Cassius_JC,1.02.0004,7,42,350,55,active
1.02.0004,#Brutus_JC,7,42,350,55,passive
#Brutus_JC,1.02.0004,7,3,19,56,active
1.02.0004,#Cassius_JC,7,3,19,56,passive
#Cassius_JC,1.02.0004,8,29,231,57,active
1.02.0004,#Brutus_JC,8,29,231,57,passive
#Brutus_JC,1.02.0004,8,14,115,58,active
1.02.0004,#Cassius_JC,8,14,115,58,passive
#Cassius_JC,1.02.0004,9,3,17,59,active
1.02.0004,#Brutus_JC,9,3,17,59,passive
#Brutus_JC,1.02.0005,0,1,8,60,active
1.02.0005,#Antony_JC,0,1,8,60,passive
1.02.0005,#Caesar_JC,0,1,8,60,passive
1.02.0005,#Calphurnia_JC,0,1,8,60,passive
1.02.0005,#Casca_JC,0,1,8,60,passive
1.02.0005,#Cassius_JC,0,1,8,60,passive
1.02.0005,#Cicero_JC,0,1,8,60,passive
1.02.0005,#Decius_JC,0,1,8,60,passive
1.02.0005,#Flavius_JC,0,1,8,60,passive
1.02.0005,#Marullus_JC,0,1,8,60,passive
1.02.0005,#Portia_JC,0,1,8,60,passive
#Cassius_JC,1.02.0005,0,3,24,61,active
1.02.0005,#Antony_JC,1,3,24,61,passive
1.02.0005,#Brutus_JC,0,3,24,61,passive
1.02.0005,#Caesar_JC,1,3,24,61,passive
1.02.0005,#Calphurnia_JC,1,3,24,61,passive
1.02.0005,#Casca_JC,1,3,24,61,passive
1.02.0005,#Cicero_JC,1,3,24,61,passive
1.02.0005,#Decius_JC,1,3,24,61,passive
1.02.0005,#Flavius_JC,1,3,24,61,passive
1.02.0005,#Marullus_JC,1,3,24,61,passive
1.02.0005,#Portia_JC,1,3,24,61,passive
#Brutus_JC,1.02.0005,1,7,54,62,active
1.02.0005,#Antony_JC,2,7,54,62,passive
1.02.0005,#Caesar_JC,2,7,54,62,passive
1.02.0005,#Calphurnia_JC,2,7,54,62,passive
1.02.0005,#Casca_JC,2,7,54,62,passive
1.02.0005,#Cassius_JC,1,7,54,62,passive
1.02.0005,#Cicero_JC,2,7,54,62,passive
1.02.0005,#Decius_JC,2,7,54,62,passive
1.02.0005,#Flavius_JC,2,7,54,62,passive
1.02.0005,#Marullus_JC,2,7,54,62,passive
1.02.0005,#Portia_JC,2,7,54,62,passive
#Cassius_JC,1.02.0005,1,1,8,63,active
1.02.0005,#Antony_JC,3,1,8,63,passive
1.02.0005,#Brutus_JC,1,1,8,63,passive
1.02.0005,#Caesar_JC,3,1,8,63,passive
1.02.0005,#Calphurnia_JC,3,1,8,63,passive
1.02.0005,#Casca_JC,3,1,8,63,passive
1.02.0005,#Cicero_JC,3,1,8,63,passive
1.02.0005,#Decius_JC,3,1,8,63,passive
1.02.0005,#Flavius_JC,3,1,8,63,passive
1.02.0005,#Marullus_JC,3,1,8,63,passive
1.02.0005,#Portia_JC,3,1,8,63,passive
#Caesar_JC,1.02.0005,0,1,1,64,active
1.02.0005,#Antony_JC,4,1,1,64,passive
1.02.0005,#Brutus_JC,2,1,1,64,passive
1.02.0005,#Calphurnia_JC,4,1,1,64,passive
1.02.0005,#Casca_JC,4,1,1,64,passive
1.02.0005,#Cassius_JC,2,1,1,64,passive
1.02.0005,#Cicero_JC,4,1,1,64,passive
1.02.0005,#Decius_JC,4,1,1,64,passive
1.02.0005,#Flavius_JC,4,1,1,64,passive
1.02.0005,#Marullus_JC,4,1,1,64,passive
1.02.0005,#Portia_JC,4,1,1,64,passive
#Antony_JC,1.02.0005,0,1,1,65,active
1.02.0005,#Brutus_JC,3,1,1,65,passive
1.02.0005,#Caesar_JC,4,1,1,65,passive
1.02.0005,#Calphurnia_JC,5,1,1,65,passive
1.02.0005,#Casca_JC,5,1,1,65,passive
1.02.0005,#Cassius_JC,3,1,1,65,passive
1.02.0005,#Cicero_JC,5,1,1,65,passive
1.02.0005,#Decius_JC,5,1,1,65,passive
1.02.0005,#Flavius_JC,5,1,1,65,passive
1.02.0005,#Marullus_JC,5,1,1,65,passive
1.02.0005,#Portia_JC,5,1,1,65,passive
#Caesar_JC,1.02.0005,1,4,32,66,active
1.02.0005,#Antony_JC,5,4,32,66,passive
1.02.0005,#Brutus_JC,4,4,32,66,passive
1.02.0005,#Calphurnia_JC,6,4,32,66,passive
1.02.0005,#Casca_JC,6,4,32,66,passive
1.02.0005,#Cassius_JC,4,4,32,66,passive
1.02.0005,#Cicero_JC,6,4,32,66,passive
1.02.0005,#Decius_JC,6,4,32,66,passive
1.02.0005,#Flavius_JC,6,4,32,66,passive
1.02.0005,#Marullus_JC,6,4,32,66,passive
1.02.0005,#Portia_JC,6,4,32,66,passive
#Antony_JC,1.02.0005,1,2,15,67,active
1.02.0005,#Brutus_JC,5,2,15,67,passive
1.02.0005,#Caesar_JC,5,2,15,67,passive
1.02.0005,#Calphurnia_JC,7,2,15,67,passive
1.02.0005,#Casca_JC,7,2,15,67,passive
1.02.0005,#Cassius_JC,5,2,15,67,passive
1.02.0005,#Cicero_JC,7,2,15,67,passive
1.02.0005,#Decius_JC,7,2,15,67,passive
1.02.0005,#Flavius_JC,7,2,15,67,passive
1.02.0005,#Marullus_JC,7,2,15,67,passive
1.02.0005,#Portia_JC,7,2,15,67,passive
#Caesar_JC,1.02.0005,2,17,146,68,active
1.02.0005,#Antony_JC,6,17,146,68,passive
1.02.0005,#Brutus_JC,6,17,146,68,passive
1.02.0005,#Calphurnia_JC,8,17,146,68,passive
1.02.0005,#Casca_JC,8,17,146,68,passive
1.02.0005,#Cassius_JC,6,17,146,68,passive
1.02.0005,#Cicero_JC,8,17,146,68,passive
1.02.0005,#Decius_JC,8,17,146,68,passive
1.02.0005,#Flavius_JC,8,17,146,68,passive
1.02.0005,#Marullus_JC,8,17,146,68,passive
1.02.0005,#Portia_JC,8,17,146,68,passive
#Casca_JC,1.02.0006,0,2,11,69,active
1.02.0006,#Brutus_JC,0,2,11,69,passive
1.02.0006,#Cassius_JC,0,2,11,69,passive
#Brutus_JC,1.02.0006,0,2,13,70,active
1.02.0006,#Casca_JC,0,2,13,70,passive
1.02.0006,#Cassius_JC,1,2,13,70,passive
#Casca_JC,1.02.0006,1,1,8,71,active
1.02.0006,#Brutus_JC,1,1,8,71,passive
1.02.0006,#Cassius_JC,2,1,8,71,passive
#Brutus_JC,1.02.0006,1,1,9,72,active
1.02.0006,#Casca_JC,1,1,9,72,passive
