act,scene,stagegroup,n_tokens,n_lines,onstage
4,4,68,270,33,#Aeneas_Tro #Antenor_Tro #Cressida_Tro #Deiphobus_Tro #Diomedes_Tro #Paris_Tro #Troilus_Tro
4,4,69,70,11,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro
4,5,70,89,14,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro
4,5,71,399,58,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Cressida_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro
4,5,72,3,1,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro
4,5,73,183,28,#ATTENDANTS.GREEK_Tro #ATTENDANTS.TROJAN_Tro #Achilles_Tro #Aeneas_Tro #Agamemnon_Tro #Ajax_Tro #Hector_Tro #Helenus_Tro #Menelaus_Tro #Nestor_Tro #Paris_Tro #Patroclus_Tro #Troilus_Tro #Trumpeter_Tro #Ulysses_Tro
4,5,74,527,74,#ATTENDANTS.GREEK_Tro #ATTENDANTS.TROJAN_Tro #Achilles_Tro #Aeneas_Tro #Agamemnon_Tro #Ajax_Tro #Diomedes_Tro #Hector_Tro #Helenus_Tro #Menelaus_Tro #Nestor_Tro #Paris_Tro #Patroclus_Tro #Troilus_Tro #Trumpeter_Tro #Ulysses_Tro
4,5,75,954,130,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Aeneas_Tro #Agamemnon_Tro #Ajax_Tro #Diomedes_Tro #Hector_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Troilus_Tro #Trumpeter_Tro #Ulysses_Tro
4,5,76,134,18,#Troilus_Tro #Ulysses_Tro
5,1,77,26,4,#Achilles_Tro #Patroclus_Tro
5,1,78,294,44,#Achilles_Tro #Patroclus_Tro #Thersites_Tro
5,1,79,188,19,#Thersites_Tro
5,1,80,26,5,#Agamemnon_Tro #Ajax_Tro #Diomedes_Tro #Hector_Tro #Menelaus_Tro #Nestor_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,1,81,71,13,#Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Diomedes_Tro #Hector_Tro #Menelaus_Tro #Nestor_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,1,82,55,9,#Achilles_Tro #Ajax_Tro #Diomedes_Tro #Hector_Tro #Nestor_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,1,83,5,1,#Achilles_Tro #Ajax_Tro #Hector_Tro #Nestor_Tro #Thersites_Tro
5,1,84,98,11,#Thersites_Tro
5,2,85,7,1,#Diomedes_Tro
5,2,86,13,4,#Calchas_Tro #Diomedes_Tro
5,2,87,8,1,#Calchas_Tro #Diomedes_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,2,88,370,66,#Calchas_Tro #Cressida_Tro #Diomedes_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,2,89,25,4,#Calchas_Tro #Diomedes_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,2,90,329,53,#Calchas_Tro #Cressida_Tro #Diomedes_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,2,91,51,6,#Calchas_Tro #Cressida_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,2,92,526,77,#Calchas_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,2,93,56,8,#Aeneas_Tro #Calchas_Tro #Thersites_Tro #Troilus_Tro #Ulysses_Tro
5,2,94,60,7,#Calchas_Tro #Thersites_Tro
5,3,95,50,7,#Andromache_Tro #Hector_Tro
5,3,96,174,24,#Andromache_Tro #Cassandra_Tro #Hector_Tro
5,3,97,15,2,#Andromache_Tro #Cassandra_Tro #Hector_Tro #Troilus_Tro
5,3,98,221,31,#Andromache_Tro #Hector_Tro #Troilus_Tro
5,3,99,160,24,#Andromache_Tro #Cassandra_Tro #Hector_Tro #Priam_Tro #Troilus_Tro
5,3,100,84,13,#Cassandra_Tro #Hector_Tro #Priam_Tro #Troilus_Tro
5,3,101,36,4,#Hector_Tro #Priam_Tro #Troilus_Tro
5,3,102,18,2,#Troilus_Tro
5,3,103,126,16,#Pandarus_Tro #Troilus_Tro
5,4,104,145,18,#Thersites_Tro
5,4,105,56,9,#Diomedes_Tro #Thersites_Tro #Troilus_Tro
5,4,106,34,5,#Hector_Tro #Thersites_Tro
5,4,107,44,6,#Thersites_Tro
5,5,108,41,6,#Diomedes_Tro #SERVANTS.DIOMEDES.1_Tro
5,5,109,63,11,#Agamemnon_Tro #Diomedes_Tro
5,5,110,14,2,#Agamemnon_Tro #Diomedes_Tro #Nestor_Tro #Patroclus_Tro #SOLDIERS.GREEK_Tro
5,5,111,85,11,#Agamemnon_Tro #Diomedes_Tro #Nestor_Tro
5,5,112,89,14,#Agamemnon_Tro #Diomedes_Tro #Nestor_Tro #Ulysses_Tro
5,5,113,4,1,#Agamemnon_Tro #Ajax_Tro #Diomedes_Tro #Nestor_Tro #Ulysses_Tro
5,5,114,3,1,#Agamemnon_Tro #Diomedes_Tro #Nestor_Tro #Ulysses_Tro
5,5,115,5,1,#Agamemnon_Tro #Nestor_Tro #Ulysses_Tro
5,5,116,27,4,#Achilles_Tro #Agamemnon_Tro #Nestor_Tro #Ulysses_Tro
5,6,117,7,1,#Ajax_Tro
5,6,118,29,5,#Ajax_Tro #Diomedes_Tro
5,6,119,48,6,#Ajax_Tro #Diomedes_Tro #Troilus_Tro
5,6,120,8,1,#Hector_Tro
5,6,121,51,7,#Achilles_Tro #Hector_Tro
5,6,122,16,3,#Hector_Tro
5,6,123,47,6,#Hector_Tro #Troilus_Tro
5,6,124,32,4,#Hector_Tro #SOLDIERS.GREEK.1_Tro
5,6,125,15,2,#Hector_Tro
5,7,126,61,8,#Achilles_Tro #MYRMIDONS_Tro
5,8,127,30,4,#Menelaus_Tro #Paris_Tro #Thersites_Tro
5,8,128,69,10,#Bastard_Tro #Thersites_Tro
5,8,129,5,1,#Bastard_Tro
5,9,130,34,4,#Hector_Tro #SOLDIERS.GREEK.1_Tro
5,9,131,88,11,#Achilles_Tro #Hector_Tro #MYRMIDONS_Tro #SOLDIERS.GREEK.1_Tro
5,9,132,54,7,#Achilles_Tro #Hector_Tro #MYRMIDONS.0.1_Tro #MYRMIDONS_Tro #SOLDIERS.GREEK.1_Tro
5,10,133,8,2,#Agamemnon_Tro #Ajax_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #SOLDIERS.GREEK_Tro
5,10,134,65,8,#Agamemnon_Tro #Ajax_Tro #Diomedes_Tro #Menelaus_Tro #Nestor_Tro #SOLDIERS.GREEK_Tro #SOLDIERS_Tro
5,11,135,18,2,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro #SOLDIERS.TROJAN_Tro
5,11,136,238,31,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro #SOLDIERS.TROJAN_Tro #Troilus_Tro
5,11,137,20,3,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Pandarus_Tro #Paris_Tro #SOLDIERS.TROJAN_Tro #Troilus_Tro
5,11,138,180,23,#Pandarus_Tro
