act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
1,2,11,#Celia_AYL,#ATTENDANTS_AYL #Celia_AYL #Charles_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,117,15
1,2,11,#Charles_AYL,#ATTENDANTS_AYL #Celia_AYL #Charles_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,38,5
1,2,11,#DukeFrederick_AYL,#ATTENDANTS_AYL #Celia_AYL #Charles_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,96,15
1,2,11,#LORDS.FREDERICK.LeBeau_AYL,#ATTENDANTS_AYL #Celia_AYL #Charles_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,16,4
1,2,11,#Orlando_AYL,#ATTENDANTS_AYL #Celia_AYL #Charles_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,179,21
1,2,11,#Rosalind_AYL,#ATTENDANTS_AYL #Celia_AYL #Charles_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,80,13
1,2,12,#DukeFrederick_AYL,#ATTENDANTS_AYL #Celia_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,63,9
1,2,12,#Orlando_AYL,#ATTENDANTS_AYL #Celia_AYL #DukeFrederick_AYL #LORDS.FREDERICK.LeBeau_AYL #LORDS.FREDERICK_AYL #Orlando_AYL #Rosalind_AYL #Touchstone_AYL,11,2
1,2,13,#Celia_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,65,10
1,2,13,#Orlando_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,52,6
1,2,13,#Rosalind_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,102,15
1,2,14,#Orlando_AYL,#Orlando_AYL,30,4
1,2,15,#LORDS.FREDERICK.LeBeau_AYL,#LORDS.FREDERICK.LeBeau_AYL #Orlando_AYL,173,22
1,2,15,#Orlando_AYL,#LORDS.FREDERICK.LeBeau_AYL #Orlando_AYL,34,4
1,2,16,#Orlando_AYL,#Orlando_AYL,19,3
1,3,17,#Celia_AYL,#Celia_AYL #Rosalind_AYL,165,21
1,3,17,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL,111,16
1,3,18,#Celia_AYL,#Celia_AYL #DukeFrederick_AYL #LORDS.FREDERICK_AYL #Rosalind_AYL,92,12
1,3,18,#DukeFrederick_AYL,#Celia_AYL #DukeFrederick_AYL #LORDS.FREDERICK_AYL #Rosalind_AYL,178,25
1,3,18,#Rosalind_AYL,#Celia_AYL #DukeFrederick_AYL #LORDS.FREDERICK_AYL #Rosalind_AYL,138,19
1,3,19,#Celia_AYL,#Celia_AYL #Rosalind_AYL,249,31
1,3,19,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL,150,21
2,1,20,#DukeSenior_AYL,#DukeSenior_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,170,22
2,1,20,#LORDS.SENIOR.Amiens_AYL,#DukeSenior_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,24,3
2,1,21,#DukeSenior_AYL,#DukeSenior_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,18,3
2,1,21,#LORDS.SENIOR.0.1_AYL,#DukeSenior_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,285,39
2,1,22,#DukeSenior_AYL,#DukeSenior_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.0.2_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,19,3
2,1,22,#LORDS.SENIOR.0.1_AYL,#DukeSenior_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.0.2_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,6,1
2,1,22,#LORDS.SENIOR.0.2_AYL,#DukeSenior_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.0.2_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,11,2
2,2,23,#DukeFrederick_AYL,#DukeFrederick_AYL #LORDS.FREDERICK_AYL,24,3
2,2,24,#LORDS.FREDERICK.0.1_AYL,#DukeFrederick_AYL #LORDS.FREDERICK.0.1_AYL #LORDS.FREDERICK_AYL,32,4
2,2,25,#DukeFrederick_AYL,#DukeFrederick_AYL #LORDS.FREDERICK.0.1_AYL #LORDS.FREDERICK.0.2_AYL #LORDS.FREDERICK_AYL,38,5
2,2,25,#LORDS.FREDERICK.0.2_AYL,#DukeFrederick_AYL #LORDS.FREDERICK.0.1_AYL #LORDS.FREDERICK.0.2_AYL #LORDS.FREDERICK_AYL,63,9
2,3,26,#Adam_AYL,#Adam_AYL #Orlando_AYL,430,54
2,3,26,#Orlando_AYL,#Adam_AYL #Orlando_AYL,180,23
2,4,27,#Celia_AYL,#Celia_AYL #Rosalind_AYL #Touchstone_AYL,11,1
2,4,27,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL #Touchstone_AYL,58,8
2,4,27,#Touchstone_AYL,#Celia_AYL #Rosalind_AYL #Touchstone_AYL,71,9
2,4,28,#Corin_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,26,3
2,4,28,#Rosalind_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,14,2
2,4,28,#Silvius_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,137,19
2,4,29,#Celia_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Touchstone_AYL,41,4
2,4,29,#Corin_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Touchstone_AYL,174,23
2,4,29,#Rosalind_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Touchstone_AYL,119,17
2,4,29,#Touchstone_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Touchstone_AYL,135,17
2,5,30,#Jaques_AYL,#Jaques_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,244,33
2,5,30,#Jaques_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,#Jaques_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,39,8
2,5,30,#LORDS.SENIOR.Amiens_AYL,#Jaques_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,109,20
2,6,31,#Adam_AYL,#Adam_AYL #Orlando_AYL,24,3
2,6,31,#Orlando_AYL,#Adam_AYL #Orlando_AYL,143,15
2,7,32,#DukeSenior_AYL,#DukeSenior_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,17,2
2,7,33,#DukeSenior_AYL,#DukeSenior_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,25,3
2,7,33,#LORDS.SENIOR.0.1_AYL,#DukeSenior_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,17,2
2,7,34,#DukeSenior_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,84,12
2,7,34,#Jaques_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,560,70
2,7,34,#LORDS.SENIOR.0.1_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,8,1
2,7,35,#DukeSenior_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Orlando_AYL,117,15
2,7,35,#Jaques_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Orlando_AYL,29,5
2,7,35,#Orlando_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Orlando_AYL,249,31
2,7,36,#DukeSenior_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,24,4
2,7,36,#Jaques_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL,211,28
2,7,37,#Adam_AYL,#Adam_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Orlando_AYL,13,2
2,7,37,#DukeSenior_AYL,#Adam_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Orlando_AYL,117,16
2,7,37,#LORDS.SENIOR.Amiens_AYL,#Adam_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Orlando_AYL,106,20
2,7,37,#Orlando_AYL,#Adam_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Orlando_AYL,6,1
3,1,38,#DukeFrederick_AYL,#DukeFrederick_AYL #LORDS.FREDERICK_AYL #Oliver_AYL,130,16
3,1,38,#Oliver_AYL,#DukeFrederick_AYL #LORDS.FREDERICK_AYL #Oliver_AYL,17,2
3,2,39,#Orlando_AYL,#Orlando_AYL,78,10
3,2,40,#Corin_AYL,#Corin_AYL #Touchstone_AYL,261,32
3,2,40,#Touchstone_AYL,#Corin_AYL #Touchstone_AYL,352,43
3,2,41,#Corin_AYL,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,9,2
3,2,41,#Rosalind_AYL,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,99,16
3,2,41,#Touchstone_AYL,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,124,21
3,2,42,#Celia_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Touchstone_AYL,168,32
3,2,42,#Rosalind_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Touchstone_AYL,30,6
3,2,42,#Touchstone_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL #Touchstone_AYL,19,3
3,2,43,#Celia_AYL,#Celia_AYL #Rosalind_AYL,254,37
3,2,43,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL,402,53
3,2,44,#Celia_AYL,#Celia_AYL #Jaques_AYL #Orlando_AYL #Rosalind_AYL,5,1
3,2,44,#Jaques_AYL,#Celia_AYL #Jaques_AYL #Orlando_AYL #Rosalind_AYL,150,21
3,2,44,#Orlando_AYL,#Celia_AYL #Jaques_AYL #Orlando_AYL #Rosalind_AYL,139,20
3,2,44,#Rosalind_AYL,#Celia_AYL #Jaques_AYL #Orlando_AYL #Rosalind_AYL,7,1
3,2,45,#Orlando_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,188,30
3,2,45,#Rosalind_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,905,115
3,3,46,#Audrey_AYL,#Audrey_AYL #Jaques_AYL #Touchstone_AYL,76,12
3,3,46,#Jaques_AYL,#Audrey_AYL #Jaques_AYL #Touchstone_AYL,19,4
3,3,46,#Touchstone_AYL,#Audrey_AYL #Jaques_AYL #Touchstone_AYL,385,46
3,3,47,#Jaques_AYL,#Audrey_AYL #Jaques_AYL #OliverMartext_AYL #Touchstone_AYL,78,11
3,3,47,#OliverMartext_AYL,#Audrey_AYL #Jaques_AYL #OliverMartext_AYL #Touchstone_AYL,19,4
3,3,47,#Touchstone_AYL,#Audrey_AYL #Jaques_AYL #OliverMartext_AYL #Touchstone_AYL,194,28
3,3,48,#OliverMartext_AYL,#OliverMartext_AYL,17,2
3,4,49,#Celia_AYL,#Celia_AYL #Rosalind_AYL,218,26
3,4,49,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL,122,17
3,4,50,#Celia_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL,8,2
3,4,50,#Corin_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL,70,10
3,4,50,#Rosalind_AYL,#Celia_AYL #Corin_AYL #Rosalind_AYL,30,5
3,5,51,#Silvius_AYL,#Phoebe_AYL #Silvius_AYL,58,8
3,5,52,#Phoebe_AYL,#Celia_AYL #Corin_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,220,28
3,5,52,#Rosalind_AYL,#Celia_AYL #Corin_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,369,44
3,5,52,#Silvius_AYL,#Celia_AYL #Corin_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,33,5
3,5,53,#Phoebe_AYL,#Phoebe_AYL #Silvius_AYL,380,48
3,5,53,#Silvius_AYL,#Phoebe_AYL #Silvius_AYL,117,17
4,1,54,#Jaques_AYL,#Celia_AYL #Jaques_AYL #Rosalind_AYL,118,15
4,1,54,#Rosalind_AYL,#Celia_AYL #Jaques_AYL #Rosalind_AYL,104,17
4,1,55,#Jaques_AYL,#Celia_AYL #Jaques_AYL #Orlando_AYL #Rosalind_AYL,12,2
4,1,55,#Orlando_AYL,#Celia_AYL #Jaques_AYL #Orlando_AYL #Rosalind_AYL,6,1
4,1,55,#Rosalind_AYL,#Celia_AYL #Jaques_AYL #Orlando_AYL #Rosalind_AYL,47,6
4,1,56,#Celia_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,33,5
4,1,56,#Orlando_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,218,39
4,1,56,#Rosalind_AYL,#Celia_AYL #Orlando_AYL #Rosalind_AYL,964,128
4,1,57,#Celia_AYL,#Celia_AYL #Rosalind_AYL,50,7
4,1,57,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL,101,11
4,2,58,#Jaques_AYL,#Jaques_AYL #LORDS.SENIOR_AYL,7,1
4,2,59,#Jaques_AYL,#Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR_AYL,36,5
4,2,59,#LORDS.SENIOR.0.1_AYL,#Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR_AYL,4,1
4,2,60,#Jaques_AYL,#Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.0.2_AYL #LORDS.SENIOR_AYL,15,2
4,2,60,#LORDS.SENIOR.0.2_AYL,#Jaques_AYL #LORDS.SENIOR.0.1_AYL #LORDS.SENIOR.0.2_AYL #LORDS.SENIOR_AYL,21,4
4,3,61,#Celia_AYL,#Celia_AYL #Rosalind_AYL,22,3
4,3,61,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL,14,2
4,3,62,#Celia_AYL,#Celia_AYL #Rosalind_AYL #Silvius_AYL,7,2
4,3,62,#Rosalind_AYL,#Celia_AYL #Rosalind_AYL #Silvius_AYL,429,57
4,3,62,#Silvius_AYL,#Celia_AYL #Rosalind_AYL #Silvius_AYL,96,14
4,3,63,#Celia_AYL,#Celia_AYL #Oliver_AYL #Rosalind_AYL,133,18
4,3,63,#Oliver_AYL,#Celia_AYL #Oliver_AYL #Rosalind_AYL,598,81
4,3,63,#Rosalind_AYL,#Celia_AYL #Oliver_AYL #Rosalind_AYL,99,16
5,1,64,#Audrey_AYL,#Audrey_AYL #Touchstone_AYL,26,4
5,1,64,#Touchstone_AYL,#Audrey_AYL #Touchstone_AYL,33,5
5,1,65,#Audrey_AYL,#Audrey_AYL #Touchstone_AYL #William_AYL,14,3
5,1,65,#Touchstone_AYL,#Audrey_AYL #Touchstone_AYL #William_AYL,332,37
5,1,65,#William_AYL,#Audrey_AYL #Touchstone_AYL #William_AYL,41,11
5,1,66,#Corin_AYL,#Audrey_AYL #Corin_AYL #Touchstone_AYL,9,2
5,1,66,#Touchstone_AYL,#Audrey_AYL #Corin_AYL #Touchstone_AYL,8,2
5,2,67,#Oliver_AYL,#Oliver_AYL #Orlando_AYL,76,8
5,2,67,#Orlando_AYL,#Oliver_AYL #Orlando_AYL,34,4
5,2,68,#Oliver_AYL,#Oliver_AYL #Orlando_AYL #Rosalind_AYL,4,1
5,2,68,#Orlando_AYL,#Oliver_AYL #Orlando_AYL #Rosalind_AYL,32,4
5,2,68,#Rosalind_AYL,#Oliver_AYL #Orlando_AYL #Rosalind_AYL,4,2
5,2,69,#Orlando_AYL,#Orlando_AYL #Rosalind_AYL,91,12
5,2,69,#Rosalind_AYL,#Orlando_AYL #Rosalind_AYL,387,47
5,2,70,#Orlando_AYL,#Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,37,6
5,2,70,#Phoebe_AYL,#Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,52,8
5,2,70,#Rosalind_AYL,#Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,181,26
5,2,70,#Silvius_AYL,#Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,89,12
5,3,71,#Audrey_AYL,#Audrey_AYL #Touchstone_AYL,25,3
5,3,71,#Touchstone_AYL,#Audrey_AYL #Touchstone_AYL,11,2
5,3,72,#Audrey_AYL,#Audrey_AYL #SERVANTS.1_AYL #SERVANTS.2_AYL #Touchstone_AYL,8,1
5,3,72,#SERVANTS.1_AYL,#Audrey_AYL #SERVANTS.1_AYL #SERVANTS.2_AYL #Touchstone_AYL,40,6
5,3,72,#SERVANTS.1_AYL #SERVANTS.2_AYL,#Audrey_AYL #SERVANTS.1_AYL #SERVANTS.2_AYL #Touchstone_AYL,173,24
5,3,72,#SERVANTS.2_AYL,#Audrey_AYL #SERVANTS.1_AYL #SERVANTS.2_AYL #Touchstone_AYL,23,3
5,3,72,#Touchstone_AYL,#Audrey_AYL #SERVANTS.1_AYL #SERVANTS.2_AYL #Touchstone_AYL,56,8
5,4,73,#DukeSenior_AYL,#Celia_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL,15,2
5,4,73,#Orlando_AYL,#Celia_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL,18,2
5,4,74,#DukeSenior_AYL,#Celia_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,10,1
5,4,74,#Orlando_AYL,#Celia_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,9,1
5,4,74,#Phoebe_AYL,#Celia_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,13,2
5,4,74,#Rosalind_AYL,#Celia_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,134,17
5,4,74,#Silvius_AYL,#Celia_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL,10,1
5,4,75,#DukeSenior_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,14,2
5,4,75,#Orlando_AYL,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,55,7
5,4,76,#DukeSenior_AYL,#Audrey_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL #Touchstone_AYL,31,5
5,4,76,#Jaques_AYL,#Audrey_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL #Touchstone_AYL,126,19
5,4,76,#Touchstone_AYL,#Audrey_AYL #DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL #Touchstone_AYL,451,52
5,4,77,#DukeSenior_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,26,3
5,4,77,#Hymen_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,134,24
5,4,77,#Orlando_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,10,1
5,4,77,#Phoebe_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,29,4
5,4,77,#Rosalind_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #Silvius_AYL #Touchstone_AYL,45,6
5,4,78,#DukeSenior_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #SecondBrother_AYL #Silvius_AYL #Touchstone_AYL,106,15
5,4,78,#Jaques_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #SecondBrother_AYL #Silvius_AYL #Touchstone_AYL,125,19
5,4,78,#SecondBrother_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #SecondBrother_AYL #Silvius_AYL #Touchstone_AYL,128,17
5,4,79,#DukeSenior_AYL,#Audrey_AYL #Celia_AYL #DukeSenior_AYL #Hymen_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Rosalind_AYL #SecondBrother_AYL #Silvius_AYL #Touchstone_AYL,15,2
6,0,80,#Rosalind_AYL,#Rosalind_AYL,227,22
