node,node_type
#SERVANTS.GLOUCESTER_2H6,character
#SERVANTS.IDEN_2H6,character
#SERVANTS.SUFFOLK_2H6,character
#SERVANTS.YORK.1_2H6,character
#SOLDIERS.1_2H6,character
#SOLDIERS.YORK_2H6,character
#SOLDIERS_2H6,character
#Salisbury_2H6,character
#Sawyer_2H6,character
#Saye_2H6,character
#Scales_2H6,character
#Sheriff_2H6,character
#SimpcoxWife_2H6,character
#Simpcox_2H6,character
#Smith_2H6,character
#Somerset_1H6,character
#Southwell_2H6,character
#Spirit_2H6,character
#Stafford_2H6,character
#Stanley_2H6,character
#Suffolk_1H6,character
#Thump_2H6,character
#Vaux_2H6,character
#Warwick_2H6,character
#Whitmore_2H6,character
#WilliamStafford_2H6,character
#York_1H6,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.02.0007,text_unit
1.02.0008,text_unit
1.02.0009,text_unit
1.02.0010,text_unit
1.02.0011,text_unit
1.03.0012,text_unit
1.03.0013,text_unit
1.03.0014,text_unit
1.03.0015,text_unit
1.03.0016,text_unit
1.03.0017,text_unit
1.03.0018,text_unit
1.03.0019,text_unit
1.03.0020,text_unit
1.03.0021,text_unit
1.03.0022,text_unit
1.04.0023,text_unit
1.04.0024,text_unit
1.04.0025,text_unit
1.04.0026,text_unit
1.04.0027,text_unit
1.04.0028,text_unit
1.04.0029,text_unit
1.04.0030,text_unit
1.04.0031,text_unit
2.01.0032,text_unit
2.01.0033,text_unit
2.01.0034,text_unit
2.01.0035,text_unit
2.01.0036,text_unit
2.01.0037,text_unit
2.01.0038,text_unit
2.02.0039,text_unit
2.03.0040,text_unit
2.03.0041,text_unit
2.03.0042,text_unit
2.03.0043,text_unit
2.04.0044,text_unit
2.04.0045,text_unit
2.04.0046,text_unit
2.04.0047,text_unit
2.04.0048,text_unit
2.04.0049,text_unit
2.04.0050,text_unit
3.01.0051,text_unit
3.01.0052,text_unit
3.01.0053,text_unit
3.01.0054,text_unit
3.01.0055,text_unit
3.01.0056,text_unit
3.01.0057,text_unit
3.01.0058,text_unit
3.02.0059,text_unit
3.02.0060,text_unit
3.02.0061,text_unit
3.02.0062,text_unit
3.02.0063,text_unit
3.02.0064,text_unit
3.02.0065,text_unit
3.02.0066,text_unit
3.02.0067,text_unit
3.02.0068,text_unit
3.02.0069,text_unit
3.02.0070,text_unit
3.02.0071,text_unit
3.02.0072,text_unit
3.02.0073,text_unit
3.02.0074,text_unit
3.02.0075,text_unit
3.02.0076,text_unit
3.03.0077,text_unit
4.01.0078,text_unit
4.01.0079,text_unit
4.01.0080,text_unit
4.01.0081,text_unit
4.02.0082,text_unit
4.02.0083,text_unit
4.02.0084,text_unit
4.02.0085,text_unit
4.02.0086,text_unit
4.02.0087,text_unit
4.03.0088,text_unit
4.04.0089,text_unit
4.04.0090,text_unit
4.04.0091,text_unit
4.05.0092,text_unit
4.05.0093,text_unit
4.06.0094,text_unit
4.06.0095,text_unit
4.07.0096,text_unit
4.07.0097,text_unit
4.07.0098,text_unit
4.07.0099,text_unit
4.07.0100,text_unit
4.07.0101,text_unit
4.08.0102,text_unit
4.08.0103,text_unit
4.08.0104,text_unit
4.09.0105,text_unit
4.09.0106,text_unit
4.09.0107,text_unit
4.09.0108,text_unit
4.10.0109,text_unit
4.10.0110,text_unit
5.01.0111,text_unit
5.01.0112,text_unit
5.01.0113,text_unit
5.01.0114,text_unit
5.01.0115,text_unit
5.01.0116,text_unit
5.01.0117,text_unit
5.01.0118,text_unit
5.01.0119,text_unit
5.01.0120,text_unit
5.02.0121,text_unit
5.02.0122,text_unit
5.02.0123,text_unit
5.02.0124,text_unit
5.02.0125,text_unit
5.02.0126,text_unit
5.02.0127,text_unit
5.02.0128,text_unit
5.03.0129,text_unit
5.03.0130,text_unit
