act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,6,6,21,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #MESSENGERS.ENGLISH.3_1H6 #Somerset_1H6 #Warwick_2H4,#CardinalBeaufort_1H6,1,7
1,1,6,6,22,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #MESSENGERS.ENGLISH.3_1H6 #Somerset_1H6 #Warwick_2H4,#MESSENGERS.ENGLISH.3_1H6,34,247
1,1,6,6,23,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #MESSENGERS.ENGLISH.3_1H6 #Somerset_1H6 #Warwick_2H4,#Bedford_H5,4,29
1,1,6,6,24,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #MESSENGERS.ENGLISH.3_1H6 #Somerset_1H6 #Warwick_2H4,#MESSENGERS.ENGLISH.3_1H6,3,24
1,1,6,6,25,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #MESSENGERS.ENGLISH.3_1H6 #Somerset_1H6 #Warwick_2H4,#Bedford_H5,9,76
1,1,6,6,26,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #MESSENGERS.ENGLISH.3_1H6 #Somerset_1H6 #Warwick_2H4,#MESSENGERS.ENGLISH.3_1H6,5,36
1,1,7,7,27,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #Somerset_1H6 #Warwick_2H4,#Exeter_H5,3,21
1,1,7,7,28,#ATTENDANTS.ENGLISH_1H6 #Bedford_H5 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #Somerset_1H6 #Warwick_2H4,#Bedford_H5,2,14
1,1,8,8,29,#ATTENDANTS.ENGLISH_1H6 #CardinalBeaufort_1H6 #Exeter_H5 #Gloucester_2H4 #HERALDS.ENGLISH_1H6 #Somerset_1H6 #Warwick_2H4,#Gloucester_2H4,3,24
1,1,9,9,30,#ATTENDANTS.ENGLISH_1H6 #CardinalBeaufort_1H6 #Exeter_H5 #HERALDS.ENGLISH_1H6 #Somerset_1H6 #Warwick_2H4,#Exeter_H5,3,22
1,1,10,10,31,#ATTENDANTS.ENGLISH_1H6 #CardinalBeaufort_1H6 #HERALDS.ENGLISH_1H6 #Somerset_1H6 #Warwick_2H4,#CardinalBeaufort_1H6,5,39
1,2,11,12,32,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Charles_1H6,8,65
1,2,11,12,33,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Alanson_1H6,4,32
1,2,11,12,34,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Reignier_1H6,5,40
1,2,11,12,35,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Charles_1H6,4,34
1,2,12,14,36,#Alanson_1H6 #Charles_1H6 #Reignier_1H6,#Charles_1H6,3,24
1,2,12,14,37,#Alanson_1H6 #Charles_1H6 #Reignier_1H6,#Reignier_1H6,4,28
1,2,12,14,38,#Alanson_1H6 #Charles_1H6 #Reignier_1H6,#Alanson_1H6,8,54
1,2,12,14,39,#Alanson_1H6 #Charles_1H6 #Reignier_1H6,#Charles_1H6,4,36
1,2,12,14,40,#Alanson_1H6 #Charles_1H6 #Reignier_1H6,#Reignier_1H6,4,36
1,2,12,14,41,#Alanson_1H6 #Charles_1H6 #Reignier_1H6,#Alanson_1H6,1,3
1,2,13,15,42,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Reignier_1H6,#Bastard_1H6,1,9
1,2,13,15,43,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Reignier_1H6,#Charles_1H6,1,7
1,2,13,15,44,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Reignier_1H6,#Bastard_1H6,12,94
1,2,13,15,45,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Reignier_1H6,#Charles_1H6,1,4
1,2,14,16,46,#Alanson_1H6 #Charles_1H6 #Reignier_1H6,#Charles_1H6,4,32
1,2,15,17,47,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Reignier_1H6,1,10
1,2,15,17,48,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Pucelle_1H6,6,51
1,2,15,17,49,#Alanson_1H6 #Bastard_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Reignier_1H6,1,8
1,2,16,18,50,#Charles_1H6 #Pucelle_1H6,#Pucelle_1H6,21,157
1,2,16,18,51,#Charles_1H6 #Pucelle_1H6,#Charles_1H6,5,37
1,2,16,18,52,#Charles_1H6 #Pucelle_1H6,#Pucelle_1H6,5,34
1,2,16,18,53,#Charles_1H6 #Pucelle_1H6,#Charles_1H6,1,9
1,2,16,18,54,#Charles_1H6 #Pucelle_1H6,#Pucelle_1H6,1,10
1,2,16,18,55,#Charles_1H6 #Pucelle_1H6,#Charles_1H6,2,15
1,2,16,18,56,#Charles_1H6 #Pucelle_1H6,#Pucelle_1H6,1,9
1,2,16,18,57,#Charles_1H6 #Pucelle_1H6,#Charles_1H6,6,47
1,2,16,18,58,#Charles_1H6 #Pucelle_1H6,#Pucelle_1H6,4,31
1,2,16,18,59,#Charles_1H6 #Pucelle_1H6,#Charles_1H6,1,7
1,2,17,19,60,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Reignier_1H6,1,8
1,2,17,19,61,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Alanson_1H6,2,17
1,2,17,19,62,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Reignier_1H6,1,9
1,2,17,19,63,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Alanson_1H6,3,18
1,2,17,19,64,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Reignier_1H6,2,16
1,2,17,19,65,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Pucelle_1H6,2,15
1,2,17,19,66,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Charles_1H6,1,9
1,2,17,19,67,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Pucelle_1H6,11,79
1,2,17,19,68,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Charles_1H6,6,43
1,2,17,19,69,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Alanson_1H6,1,9
1,2,17,19,70,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Reignier_1H6,2,16
1,2,17,19,71,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6,#Charles_1H6,2,17
1,3,18,21,72,#Gloucester_2H4 #SERVANTS.GLOUCESTER_1H6,#Gloucester_2H4,4,33
1,3,19,22,73,#Gloucester_2H4 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6,#WARDERS.1_1H6,1,6
1,3,20,23,74,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6,#SERVANTS.GLOUCESTER.0.1_1H6,1,7
1,3,21,24,75,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6,#WARDERS.2_1H6,1,9
1,3,21,24,76,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6,#SERVANTS.GLOUCESTER.0.1_1H6,1,7
1,3,21,24,77,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6,#WARDERS.1_1H6,2,16
1,3,21,24,78,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6,#Gloucester_2H4,4,33
1,3,22,25,79,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Woodville_1H6,1,9
1,3,22,25,80,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,2,16
1,3,22,25,81,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Woodville_1H6,4,29
1,3,22,25,82,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,5,38
1,3,22,25,83,#Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#SERVANTS.GLOUCESTER_1H6,2,18
1,3,23,26,84,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,1,7
1,3,23,26,85,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,1,10
1,3,23,26,86,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,2,14
1,3,23,26,87,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,5,35
1,3,23,26,88,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,3,25
1,3,23,26,89,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,3,26
1,3,23,26,90,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,1,10
1,3,23,26,91,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,8,61
1,3,23,26,92,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,1,8
1,3,23,26,93,#CardinalBeaufort_1H6 #Gloucester_2H4 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,4,33
1,3,24,27,94,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Mayor_1H6,2,13
1,3,24,27,95,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,3,24
1,3,24,27,96,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,7,50
1,3,24,27,97,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,1,9
1,3,24,27,98,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Mayor_1H6,3,22
1,3,25,28,99,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#OFFICERS.0.1_1H6,6,49
1,3,25,28,100,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,2,18
1,3,25,28,101,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,2,17
1,3,25,28,102,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Mayor_1H6,2,16
1,3,25,28,103,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Gloucester_2H4,1,8
1,3,25,28,104,#CardinalBeaufort_1H6 #Gloucester_2H4 #Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #SERVANTS.GLOUCESTER_1H6 #SERVANTS.WINCHESTER_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#CardinalBeaufort_1H6,2,13
1,3,26,29,105,#Mayor_1H6 #OFFICERS.0.1_1H6 #OFFICERS_1H6 #SERVANTS.GLOUCESTER.0.1_1H6 #WARDERS.1_1H6 #WARDERS.2_1H6 #Woodville_1H6,#Mayor_1H6,4,25
1,4,27,32,106,#Boy_1H6 #MasterGunner_1H6,#MasterGunner_1H6,2,15
1,4,27,32,107,#Boy_1H6 #MasterGunner_1H6,#Boy_1H6,2,15
1,4,27,32,108,#Boy_1H6 #MasterGunner_1H6,#MasterGunner_1H6,16,123
1,4,28,33,109,#Boy_1H6,#Boy_1H6,2,17
1,4,29,35,110,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Salisbury_1H6,4,29
1,4,29,35,111,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Talbot_1H6,11,83
1,4,29,35,112,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Salisbury_1H6,1,8
1,4,29,35,113,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Talbot_1H6,18,145
1,4,29,35,114,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Salisbury_1H6,9,68
1,4,29,35,115,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Gargrave_1H6,1,10
1,4,29,35,116,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Glansdale_1H6,1,9
1,4,29,35,117,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Talbot_1H6,2,14
1,4,29,35,118,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Salisbury_1H6,1,8
1,4,29,35,119,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Gargrave_1H6,1,8
1,4,29,35,120,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Talbot_1H6,18,145
1,4,30,36,121,#Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,#Talbot_1H6,10,77
1,4,31,37,122,#Glansdale_1H6 #MESSENGERS.ENGLISH.X.1_1H6 #Salisbury_1H6 #Talbot_1H6,#MESSENGERS.ENGLISH.X.1_1H6,4,33
1,4,31,37,123,#Glansdale_1H6 #MESSENGERS.ENGLISH.X.1_1H6 #Salisbury_1H6 #Talbot_1H6,#Talbot_1H6,8,59
1,5,32,39,124,#Talbot_1H6,#Talbot_1H6,3,24
1,5,33,40,125,#Pucelle_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6,#Talbot_1H6,4,36
1,5,33,40,126,#Pucelle_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6,#Pucelle_1H6,1,9
1,5,33,40,127,#Pucelle_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6,#Talbot_1H6,4,32
1,5,33,40,128,#Pucelle_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6,#Pucelle_1H6,6,45
1,5,34,41,129,#Talbot_1H6,#Talbot_1H6,8,68
1,5,35,42,130,#SOLDIERS.ENGLISH_1H6 #SOLDIERS.FRENCH_1H6 #Talbot_1H6,#Talbot_1H6,11,83
1,5,36,43,131,#Talbot_1H6,#Talbot_1H6,2,17
1,6,37,45,132,#Alanson_1H6 #Charles_1H6 #Pucelle_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Pucelle_1H6,3,21
1,6,38,46,133,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Charles_1H6,7,47
1,6,38,46,134,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Reignier_1H6,4,31
1,6,38,46,135,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Alanson_1H6,2,19
1,6,38,46,136,#Alanson_1H6 #Charles_1H6 #Reignier_1H6 #SOLDIERS.FRENCH_1H6,#Charles_1H6,15,111
2,1,39,48,137,#SOLDIERS.FRENCH.Sergeant_1H6 #WATCHMEN.1_1H6 #WATCHMEN.2_1H6,#SOLDIERS.FRENCH.Sergeant_1H6,4,31
